createAt,manageObject,M8047C0,M8047C1,M8047C2,M8047C3,M8047C9,M8047C10,M8047C11,M8047C14,M8047C17,M8047C18,M8047C19,M8047C20,M8047C21,M8047C22,M8047C23,M8047C24,M8047C25,M8047C26,M8047C4,M8047C5,M8047C13,M8047C6,M8047C15,M8047C16
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-771801,6217480.0,2599216,437.0,2228,1517.0,2663.0,2526,,1293.0,294.0,437.0,907,2371240.0,20598.0,437.0,1970,816888.0,40321.0,1280565.0,546958,,3409,7587.0,13507.0
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-771801,6217480.0,2599216,437.0,2228,1517.0,2663.0,2526,,1293.0,294.0,437.0,907,2371240.0,20598.0,437.0,1970,816888.0,40321.0,1280565.0,546958,,3409,7587.0,13507.0
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-771801,6217480.0,2599216,437.0,2228,1517.0,2663.0,2526,,1293.0,294.0,437.0,907,2371240.0,20598.0,437.0,1970,816888.0,40321.0,1280565.0,546958,,3409,7587.0,13507.0
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-771801,203767256.0,10089600,15819.0,11884,3473.0,25774.0,7113,,2521.0,557.0,15083.0,4343,4425616.0,36727.0,14963.0,11240,2176576.0,110008.0,26977126.0,1927679,,21179,14588.0,28480.0
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-771801,203767256.0,10089600,15819.0,11884,3473.0,25774.0,7113,,2521.0,557.0,15083.0,4343,4425616.0,36727.0,14963.0,11240,2176576.0,110008.0,26977126.0,1927679,,21179,14588.0,28480.0
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-771801,203767256.0,10089600,15819.0,11884,3473.0,25774.0,7113,,2521.0,557.0,15083.0,4343,4425616.0,36727.0,14963.0,11240,2176576.0,110008.0,26977126.0,1927679,,21179,14588.0,28480.0
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-771801,203767256.0,10089600,15819.0,11884,3473.0,25774.0,7113,,2521.0,557.0,15083.0,4343,4425616.0,36727.0,14963.0,11240,2176576.0,110008.0,26977126.0,1927679,,21179,14588.0,28480.0
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-771801,94016960.0,8761808,9940.0,16459,4088.0,15540.0,10292,33.0,3114.0,765.0,9423.0,2756,5912424.0,44968.0,9264.0,12415,2146432.0,84138.0,13385692.0,1731643,,15195,12004.0,26910.0
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-771801,94016960.0,8761808,9940.0,16459,4088.0,15540.0,10292,33.0,3114.0,765.0,9423.0,2756,5912424.0,44968.0,9264.0,12415,2146432.0,84138.0,13385692.0,1731643,,15195,12004.0,26910.0
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-771801,94016960.0,8761808,9940.0,16459,4088.0,15540.0,10292,33.0,3114.0,765.0,9423.0,2756,5912424.0,44968.0,9264.0,12415,2146432.0,84138.0,13385692.0,1731643,,15195,12004.0,26910.0
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-771801,94016960.0,8761808,9940.0,16459,4088.0,15540.0,10292,33.0,3114.0,765.0,9423.0,2756,5912424.0,44968.0,9264.0,12415,2146432.0,84138.0,13385692.0,1731643,,15195,12004.0,26910.0
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-771801,198004112.0,22612024,14381.0,44146,5641.0,27648.0,11574,,4121.0,1244.0,14283.0,19047,9943184.0,77938.0,14314.0,41386,1534872.0,131732.0,27539291.0,3509584,,23882,12202.0,30086.0
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-771801,198004112.0,22612024,14381.0,44146,5641.0,27648.0,11574,,4121.0,1244.0,14283.0,19047,9943184.0,77938.0,14314.0,41386,1534872.0,131732.0,27539291.0,3509584,,23882,12202.0,30086.0
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-771801,198004112.0,22612024,14381.0,44146,5641.0,27648.0,11574,,4121.0,1244.0,14283.0,19047,9943184.0,77938.0,14314.0,41386,1534872.0,131732.0,27539291.0,3509584,,23882,12202.0,30086.0
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-771801,198004112.0,22612024,14381.0,44146,5641.0,27648.0,11574,,4121.0,1244.0,14283.0,19047,9943184.0,77938.0,14314.0,41386,1534872.0,131732.0,27539291.0,3509584,,23882,12202.0,30086.0
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-771801,63775656.0,122885032,5474.0,420437,12843.0,23224.0,21053,,11818.0,2037.0,5044.0,371060,16177424.0,143533.0,4982.0,386494,1258264.0,87962.0,10904623.0,15780837,,25802,29035.0,71022.0
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-771801,63775656.0,122885032,5474.0,420437,12843.0,23224.0,21053,,11818.0,2037.0,5044.0,371060,16177424.0,143533.0,4982.0,386494,1258264.0,87962.0,10904623.0,15780837,,25802,29035.0,71022.0
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-771801,63775656.0,122885032,5474.0,420437,12843.0,23224.0,21053,,11818.0,2037.0,5044.0,371060,16177424.0,143533.0,4982.0,386494,1258264.0,87962.0,10904623.0,15780837,,25802,29035.0,71022.0
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-771801,63775656.0,122885032,5474.0,420437,12843.0,23224.0,21053,,11818.0,2037.0,5044.0,371060,16177424.0,143533.0,4982.0,386494,1258264.0,87962.0,10904623.0,15780837,,25802,29035.0,71022.0
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-771801,935460304.0,33970384,98368.0,98144,7698.0,106475.0,20675,5451.0,5521.0,1370.0,86062.0,63093,10866824.0,95100.0,91613.0,80349,5882624.0,309367.0,121854130.0,5803309,5.0,84154,37007.0,63896.0
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-771801,935460304.0,33970384,98368.0,98144,7698.0,106475.0,20675,5451.0,5521.0,1370.0,86062.0,63093,10866824.0,95100.0,91613.0,80349,5882624.0,309367.0,121854130.0,5803309,5.0,84154,37007.0,63896.0
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-771801,935460304.0,33970384,98368.0,98144,7698.0,106475.0,20675,5451.0,5521.0,1370.0,86062.0,63093,10866824.0,95100.0,91613.0,80349,5882624.0,309367.0,121854130.0,5803309,5.0,84154,37007.0,63896.0
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-771801,935460304.0,33970384,98368.0,98144,7698.0,106475.0,20675,5451.0,5521.0,1370.0,86062.0,63093,10866824.0,95100.0,91613.0,80349,5882624.0,309367.0,121854130.0,5803309,5.0,84154,37007.0,63896.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-771801,321786440.0,23213536,33133.0,64995,5119.0,39133.0,18672,36.0,3625.0,1022.0,32044.0,37688,8241256.0,70367.0,32096.0,53204,2177760.0,131330.0,42945640.0,3690541,,36356,21106.0,38616.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-771801,321786440.0,23213536,33133.0,64995,5119.0,39133.0,18672,36.0,3625.0,1022.0,32044.0,37688,8241256.0,70367.0,32096.0,53204,2177760.0,131330.0,42945640.0,3690541,,36356,21106.0,38616.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-771801,321786440.0,23213536,33133.0,64995,5119.0,39133.0,18672,36.0,3625.0,1022.0,32044.0,37688,8241256.0,70367.0,32096.0,53204,2177760.0,131330.0,42945640.0,3690541,,36356,21106.0,38616.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-771801,321786440.0,23213536,33133.0,64995,5119.0,39133.0,18672,36.0,3625.0,1022.0,32044.0,37688,8241256.0,70367.0,32096.0,53204,2177760.0,131330.0,42945640.0,3690541,,36356,21106.0,38616.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-771801,52368832.0,51820616,5970.0,46883,6454.0,15865.0,16523,2.0,5249.0,1617.0,5317.0,27574,12608640.0,99404.0,5247.0,38555,3026256.0,131103.0,9433381.0,7488165,2.0,15212,21812.0,45759.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-771801,52368832.0,51820616,5970.0,46883,6454.0,15865.0,16523,2.0,5249.0,1617.0,5317.0,27574,12608640.0,99404.0,5247.0,38555,3026256.0,131103.0,9433381.0,7488165,2.0,15212,21812.0,45759.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-771801,52368832.0,51820616,5970.0,46883,6454.0,15865.0,16523,2.0,5249.0,1617.0,5317.0,27574,12608640.0,99404.0,5247.0,38555,3026256.0,131103.0,9433381.0,7488165,2.0,15212,21812.0,45759.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-771801,52368832.0,51820616,5970.0,46883,6454.0,15865.0,16523,2.0,5249.0,1617.0,5317.0,27574,12608640.0,99404.0,5247.0,38555,3026256.0,131103.0,9433381.0,7488165,2.0,15212,21812.0,45759.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-771801,12668872.0,14602272,1857.0,8854,2454.0,5287.0,5355,,2020.0,593.0,1325.0,3721,4519256.0,34774.0,1175.0,8229,1093472.0,50973.0,2669111.0,2210634,,5494,13845.0,23375.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-771801,12668872.0,14602272,1857.0,8854,2454.0,5287.0,5355,,2020.0,593.0,1325.0,3721,4519256.0,34774.0,1175.0,8229,1093472.0,50973.0,2669111.0,2210634,,5494,13845.0,23375.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-771801,12668872.0,14602272,1857.0,8854,2454.0,5287.0,5355,,2020.0,593.0,1325.0,3721,4519256.0,34774.0,1175.0,8229,1093472.0,50973.0,2669111.0,2210634,,5494,13845.0,23375.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-771801,12668872.0,14602272,1857.0,8854,2454.0,5287.0,5355,,2020.0,593.0,1325.0,3721,4519256.0,34774.0,1175.0,8229,1093472.0,50973.0,2669111.0,2210634,,5494,13845.0,23375.0
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-771801,12952760.0,7154048,1857.0,8217,2775.0,5652.0,5214,2.0,2339.0,620.0,1553.0,2830,4898776.0,38608.0,1430.0,7755,1188208.0,61403.0,2688939.0,1294305,,6386,18702.0,29877.0
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-771801,12952760.0,7154048,1857.0,8217,2775.0,5652.0,5214,2.0,2339.0,620.0,1553.0,2830,4898776.0,38608.0,1430.0,7755,1188208.0,61403.0,2688939.0,1294305,,6386,18702.0,29877.0
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-771801,12952760.0,7154048,1857.0,8217,2775.0,5652.0,5214,2.0,2339.0,620.0,1553.0,2830,4898776.0,38608.0,1430.0,7755,1188208.0,61403.0,2688939.0,1294305,,6386,18702.0,29877.0
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-771801,12952760.0,7154048,1857.0,8217,2775.0,5652.0,5214,2.0,2339.0,620.0,1553.0,2830,4898776.0,38608.0,1430.0,7755,1188208.0,61403.0,2688939.0,1294305,,6386,18702.0,29877.0
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-771801,64831768.0,11734888,5753.0,10259,3625.0,11746.0,8283,3.0,2895.0,782.0,5149.0,4864,6278096.0,49971.0,5359.0,9632,1755304.0,89739.0,9620955.0,2010774,,11771,23718.0,41374.0
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-771801,64831768.0,11734888,5753.0,10259,3625.0,11746.0,8283,3.0,2895.0,782.0,5149.0,4864,6278096.0,49971.0,5359.0,9632,1755304.0,89739.0,9620955.0,2010774,,11771,23718.0,41374.0
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-771801,64831768.0,11734888,5753.0,10259,3625.0,11746.0,8283,3.0,2895.0,782.0,5149.0,4864,6278096.0,49971.0,5359.0,9632,1755304.0,89739.0,9620955.0,2010774,,11771,23718.0,41374.0
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-771801,64831768.0,11734888,5753.0,10259,3625.0,11746.0,8283,3.0,2895.0,782.0,5149.0,4864,6278096.0,49971.0,5359.0,9632,1755304.0,89739.0,9620955.0,2010774,,11771,23718.0,41374.0
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-771801,490967288.0,47114496,37607.0,40102,9070.0,61844.0,26281,11.0,7188.0,1844.0,37103.0,11411,14277864.0,120541.0,37168.0,38436,4981280.0,231772.0,65323826.0,7350591,,50590,22500.0,55069.0
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-771801,490967288.0,47114496,37607.0,40102,9070.0,61844.0,26281,11.0,7188.0,1844.0,37103.0,11411,14277864.0,120541.0,37168.0,38436,4981280.0,231772.0,65323826.0,7350591,,50590,22500.0,55069.0
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-771801,490967288.0,47114496,37607.0,40102,9070.0,61844.0,26281,11.0,7188.0,1844.0,37103.0,11411,14277864.0,120541.0,37168.0,38436,4981280.0,231772.0,65323826.0,7350591,,50590,22500.0,55069.0
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-771801,490967288.0,47114496,37607.0,40102,9070.0,61844.0,26281,11.0,7188.0,1844.0,37103.0,11411,14277864.0,120541.0,37168.0,38436,4981280.0,231772.0,65323826.0,7350591,,50590,22500.0,55069.0
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-771801,133696016.0,26155768,12373.0,23036,5833.0,21923.0,12253,,4856.0,1233.0,11863.0,8449,9704840.0,78023.0,11606.0,21723,2848176.0,133489.0,18952923.0,4057641,,20263,23048.0,46574.0
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-771801,133696016.0,26155768,12373.0,23036,5833.0,21923.0,12253,,4856.0,1233.0,11863.0,8449,9704840.0,78023.0,11606.0,21723,2848176.0,133489.0,18952923.0,4057641,,20263,23048.0,46574.0
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-771801,133696016.0,26155768,12373.0,23036,5833.0,21923.0,12253,,4856.0,1233.0,11863.0,8449,9704840.0,78023.0,11606.0,21723,2848176.0,133489.0,18952923.0,4057641,,20263,23048.0,46574.0
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-771801,133696016.0,26155768,12373.0,23036,5833.0,21923.0,12253,,4856.0,1233.0,11863.0,8449,9704840.0,78023.0,11606.0,21723,2848176.0,133489.0,18952923.0,4057641,,20263,23048.0,46574.0
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-771801,862359704.0,35945808,73521.0,55326,10113.0,97539.0,39031,21.0,6628.0,1931.0,70576.0,17476,15051920.0,126712.0,70377.0,53374,5790432.0,281992.0,113922676.0,6295712,,79664,33164.0,69284.0
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-771801,862359704.0,35945808,73521.0,55326,10113.0,97539.0,39031,21.0,6628.0,1931.0,70576.0,17476,15051920.0,126712.0,70377.0,53374,5790432.0,281992.0,113922676.0,6295712,,79664,33164.0,69284.0
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-771801,862359704.0,35945808,73521.0,55326,10113.0,97539.0,39031,21.0,6628.0,1931.0,70576.0,17476,15051920.0,126712.0,70377.0,53374,5790432.0,281992.0,113922676.0,6295712,,79664,33164.0,69284.0
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-771801,862359704.0,35945808,73521.0,55326,10113.0,97539.0,39031,21.0,6628.0,1931.0,70576.0,17476,15051920.0,126712.0,70377.0,53374,5790432.0,281992.0,113922676.0,6295712,,79664,33164.0,69284.0
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-771801,27476576.0,6384328,2777.0,7306,3132.0,7234.0,5646,3.0,2570.0,710.0,2249.0,2305,5449368.0,41871.0,2122.0,6138,1350512.0,67223.0,4700078.0,1242393,,7693,21918.0,36315.0
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-771801,27476576.0,6384328,2777.0,7306,3132.0,7234.0,5646,3.0,2570.0,710.0,2249.0,2305,5449368.0,41871.0,2122.0,6138,1350512.0,67223.0,4700078.0,1242393,,7693,21918.0,36315.0
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-771801,27476576.0,6384328,2777.0,7306,3132.0,7234.0,5646,3.0,2570.0,710.0,2249.0,2305,5449368.0,41871.0,2122.0,6138,1350512.0,67223.0,4700078.0,1242393,,7693,21918.0,36315.0
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-771801,27476576.0,6384328,2777.0,7306,3132.0,7234.0,5646,3.0,2570.0,710.0,2249.0,2305,5449368.0,41871.0,2122.0,6138,1350512.0,67223.0,4700078.0,1242393,,7693,21918.0,36315.0
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-771801,10877896.0,7715656,971.0,6235,1914.0,3928.0,3989,,1561.0,378.0,854.0,2060,3032824.0,24541.0,813.0,4523,980864.0,45309.0,2029601.0,1260454,,4473,11204.0,18643.0
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-771801,10877896.0,7715656,971.0,6235,1914.0,3928.0,3989,,1561.0,378.0,854.0,2060,3032824.0,24541.0,813.0,4523,980864.0,45309.0,2029601.0,1260454,,4473,11204.0,18643.0
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-771801,10877896.0,7715656,971.0,6235,1914.0,3928.0,3989,,1561.0,378.0,854.0,2060,3032824.0,24541.0,813.0,4523,980864.0,45309.0,2029601.0,1260454,,4473,11204.0,18643.0
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-771801,10877896.0,7715656,971.0,6235,1914.0,3928.0,3989,,1561.0,378.0,854.0,2060,3032824.0,24541.0,813.0,4523,980864.0,45309.0,2029601.0,1260454,,4473,11204.0,18643.0
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-771801,463411832.0,41811504,35503.0,92294,10815.0,60932.0,28628,21.0,7183.0,2177.0,34445.0,48561,17491128.0,145117.0,34568.0,84086,3412984.0,199180.0,63072990.0,6475112,,51840,32174.0,84414.0
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-771801,463411832.0,41811504,35503.0,92294,10815.0,60932.0,28628,21.0,7183.0,2177.0,34445.0,48561,17491128.0,145117.0,34568.0,84086,3412984.0,199180.0,63072990.0,6475112,,51840,32174.0,84414.0
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-771801,463411832.0,41811504,35503.0,92294,10815.0,60932.0,28628,21.0,7183.0,2177.0,34445.0,48561,17491128.0,145117.0,34568.0,84086,3412984.0,199180.0,63072990.0,6475112,,51840,32174.0,84414.0
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-771801,463411832.0,41811504,35503.0,92294,10815.0,60932.0,28628,21.0,7183.0,2177.0,34445.0,48561,17491128.0,145117.0,34568.0,84086,3412984.0,199180.0,63072990.0,6475112,,51840,32174.0,84414.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-771801,1054983656.0,95911808,90574.0,72520,15841.0,131366.0,44451,253.0,11339.0,3544.0,84670.0,24685,28152808.0,248488.0,86426.0,64017,11038000.0,459575.0,139767947.0,16011739,,103025,42663.0,101113.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-771801,1054983656.0,95911808,90574.0,72520,15841.0,131366.0,44451,253.0,11339.0,3544.0,84670.0,24685,28152808.0,248488.0,86426.0,64017,11038000.0,459575.0,139767947.0,16011739,,103025,42663.0,101113.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-771801,1054983656.0,95911808,90574.0,72520,15841.0,131366.0,44451,253.0,11339.0,3544.0,84670.0,24685,28152808.0,248488.0,86426.0,64017,11038000.0,459575.0,139767947.0,16011739,,103025,42663.0,101113.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-771801,1054983656.0,95911808,90574.0,72520,15841.0,131366.0,44451,253.0,11339.0,3544.0,84670.0,24685,28152808.0,248488.0,86426.0,64017,11038000.0,459575.0,139767947.0,16011739,,103025,42663.0,101113.0
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-771801,981479344.0,32465232,84723.0,31145,12074.0,110071.0,41287,1058.0,7835.0,2311.0,79838.0,9102,18262904.0,161976.0,80545.0,27647,12419728.0,515102.0,130168061.0,7002280,,92671,44796.0,89406.0
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-771801,981479344.0,32465232,84723.0,31145,12074.0,110071.0,41287,1058.0,7835.0,2311.0,79838.0,9102,18262904.0,161976.0,80545.0,27647,12419728.0,515102.0,130168061.0,7002280,,92671,44796.0,89406.0
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-771801,981479344.0,32465232,84723.0,31145,12074.0,110071.0,41287,1058.0,7835.0,2311.0,79838.0,9102,18262904.0,161976.0,80545.0,27647,12419728.0,515102.0,130168061.0,7002280,,92671,44796.0,89406.0
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-771801,981479344.0,32465232,84723.0,31145,12074.0,110071.0,41287,1058.0,7835.0,2311.0,79838.0,9102,18262904.0,161976.0,80545.0,27647,12419728.0,515102.0,130168061.0,7002280,,92671,44796.0,89406.0
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-771801,51346408.0,20189312,4958.0,16429,4796.0,12922.0,9365,2.0,3851.0,1308.0,4410.0,4706,10248560.0,77257.0,4295.0,15600,2145456.0,105741.0,8647163.0,3282174,,12484,28121.0,47154.0
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-771801,51346408.0,20189312,4958.0,16429,4796.0,12922.0,9365,2.0,3851.0,1308.0,4410.0,4706,10248560.0,77257.0,4295.0,15600,2145456.0,105741.0,8647163.0,3282174,,12484,28121.0,47154.0
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-771801,51346408.0,20189312,4958.0,16429,4796.0,12922.0,9365,2.0,3851.0,1308.0,4410.0,4706,10248560.0,77257.0,4295.0,15600,2145456.0,105741.0,8647163.0,3282174,,12484,28121.0,47154.0
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-771801,51346408.0,20189312,4958.0,16429,4796.0,12922.0,9365,2.0,3851.0,1308.0,4410.0,4706,10248560.0,77257.0,4295.0,15600,2145456.0,105741.0,8647163.0,3282174,,12484,28121.0,47154.0
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-771801,86925160.0,15035888,8085.0,13845,3873.0,15074.0,8709,5.0,3067.0,1074.0,7130.0,4596,8549272.0,63823.0,7480.0,13338,1919200.0,94690.0,12815178.0,2549809,,13610,24160.0,45778.0
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-771801,86925160.0,15035888,8085.0,13845,3873.0,15074.0,8709,5.0,3067.0,1074.0,7130.0,4596,8549272.0,63823.0,7480.0,13338,1919200.0,94690.0,12815178.0,2549809,,13610,24160.0,45778.0
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-771801,86925160.0,15035888,8085.0,13845,3873.0,15074.0,8709,5.0,3067.0,1074.0,7130.0,4596,8549272.0,63823.0,7480.0,13338,1919200.0,94690.0,12815178.0,2549809,,13610,24160.0,45778.0
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-771801,86925160.0,15035888,8085.0,13845,3873.0,15074.0,8709,5.0,3067.0,1074.0,7130.0,4596,8549272.0,63823.0,7480.0,13338,1919200.0,94690.0,12815178.0,2549809,,13610,24160.0,45778.0
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-771801,706506024.0,51348136,73106.0,69735,10230.0,87059.0,29171,2098.0,7258.0,2328.0,67607.0,17111,18431272.0,154379.0,68902.0,62171,6210456.0,332161.0,93994234.0,8466695,,70707,34734.0,71713.0
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-771801,706506024.0,51348136,73106.0,69735,10230.0,87059.0,29171,2098.0,7258.0,2328.0,67607.0,17111,18431272.0,154379.0,68902.0,62171,6210456.0,332161.0,93994234.0,8466695,,70707,34734.0,71713.0
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-771801,706506024.0,51348136,73106.0,69735,10230.0,87059.0,29171,2098.0,7258.0,2328.0,67607.0,17111,18431272.0,154379.0,68902.0,62171,6210456.0,332161.0,93994234.0,8466695,,70707,34734.0,71713.0
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-771801,706506024.0,51348136,73106.0,69735,10230.0,87059.0,29171,2098.0,7258.0,2328.0,67607.0,17111,18431272.0,154379.0,68902.0,62171,6210456.0,332161.0,93994234.0,8466695,,70707,34734.0,71713.0
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-771801,172668600.0,32394576,22326.0,81429,12119.0,32730.0,24524,9.0,10367.0,2258.0,16211.0,33528,17406816.0,159104.0,15807.0,68969,4230864.0,324298.0,25055227.0,5364669,,38807,65666.0,112400.0
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-771801,172668600.0,32394576,22326.0,81429,12119.0,32730.0,24524,9.0,10367.0,2258.0,16211.0,33528,17406816.0,159104.0,15807.0,68969,4230864.0,324298.0,25055227.0,5364669,,38807,65666.0,112400.0
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-771801,172668600.0,32394576,22326.0,81429,12119.0,32730.0,24524,9.0,10367.0,2258.0,16211.0,33528,17406816.0,159104.0,15807.0,68969,4230864.0,324298.0,25055227.0,5364669,,38807,65666.0,112400.0
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-771801,172668600.0,32394576,22326.0,81429,12119.0,32730.0,24524,9.0,10367.0,2258.0,16211.0,33528,17406816.0,159104.0,15807.0,68969,4230864.0,324298.0,25055227.0,5364669,,38807,65666.0,112400.0
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-771801,460266784.0,30713216,39531.0,87910,15015.0,63220.0,30052,,13093.0,2716.0,34838.0,29131,21028784.0,209342.0,34762.0,69198,5867752.0,458821.0,61606388.0,5363453,,63165,68665.0,132558.0
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-771801,460266784.0,30713216,39531.0,87910,15015.0,63220.0,30052,,13093.0,2716.0,34838.0,29131,21028784.0,209342.0,34762.0,69198,5867752.0,458821.0,61606388.0,5363453,,63165,68665.0,132558.0
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-771801,460266784.0,30713216,39531.0,87910,15015.0,63220.0,30052,,13093.0,2716.0,34838.0,29131,21028784.0,209342.0,34762.0,69198,5867752.0,458821.0,61606388.0,5363453,,63165,68665.0,132558.0
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-771801,460266784.0,30713216,39531.0,87910,15015.0,63220.0,30052,,13093.0,2716.0,34838.0,29131,21028784.0,209342.0,34762.0,69198,5867752.0,458821.0,61606388.0,5363453,,63165,68665.0,132558.0
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-771801,138535392.0,31899448,20449.0,100417,15726.0,33986.0,24755,81.0,13923.0,2880.0,13311.0,39790,21551192.0,203323.0,12956.0,81342,4898296.0,364602.0,21518333.0,5426839,,42031,92990.0,162206.0
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-771801,138535392.0,31899448,20449.0,100417,15726.0,33986.0,24755,81.0,13923.0,2880.0,13311.0,39790,21551192.0,203323.0,12956.0,81342,4898296.0,364602.0,21518333.0,5426839,,42031,92990.0,162206.0
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-771801,138535392.0,31899448,20449.0,100417,15726.0,33986.0,24755,81.0,13923.0,2880.0,13311.0,39790,21551192.0,203323.0,12956.0,81342,4898296.0,364602.0,21518333.0,5426839,,42031,92990.0,162206.0
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-771801,138535392.0,31899448,20449.0,100417,15726.0,33986.0,24755,81.0,13923.0,2880.0,13311.0,39790,21551192.0,203323.0,12956.0,81342,4898296.0,364602.0,21518333.0,5426839,,42031,92990.0,162206.0
