createAt,manageObject,M8046C0,M8046C1,M8046C2,M8046C4,M8046C3,M8046C5
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-341601,15,776,18.0,456.0,12.0,2690016.0
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-341601,15,776,18.0,456.0,12.0,2690016.0
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-341601,11,677,92.0,757.0,12.0,2690206.0
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-341601,11,677,92.0,757.0,12.0,2690206.0
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-341601,11,677,92.0,757.0,12.0,2690206.0
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-341601,11,677,92.0,757.0,12.0,2690206.0
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-341601,13,729,76.0,712.0,12.0,2690254.0
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-341601,13,729,76.0,712.0,12.0,2690254.0
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-341601,13,729,76.0,712.0,12.0,2690254.0
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-341601,13,729,76.0,712.0,12.0,2690254.0
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-341601,13,748,78.0,635.0,12.0,2690464.0
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-341601,13,748,78.0,635.0,12.0,2690464.0
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-341601,13,748,78.0,635.0,12.0,2690464.0
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-341601,13,748,78.0,635.0,12.0,2690464.0
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-341601,12,603,76.0,398.0,12.0,2691125.0
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-341601,12,603,76.0,398.0,12.0,2691125.0
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-341601,12,603,76.0,398.0,12.0,2691125.0
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-341601,12,603,76.0,398.0,12.0,2691125.0
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-341601,14,761,74.0,762.0,13.0,2691238.0
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-341601,14,761,74.0,762.0,13.0,2691238.0
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-341601,14,761,74.0,762.0,13.0,2691238.0
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-341601,14,761,74.0,762.0,13.0,2691238.0
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-341601,15,784,63.0,642.0,13.0,2691315.0
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-341601,15,784,63.0,642.0,13.0,2691315.0
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-341601,15,784,63.0,642.0,13.0,2691315.0
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-341601,15,784,63.0,642.0,13.0,2691315.0
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-341601,15,810,77.0,758.0,12.0,2691317.0
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-341601,15,810,77.0,758.0,12.0,2691317.0
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-341601,15,810,77.0,758.0,12.0,2691317.0
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-341601,15,810,77.0,758.0,12.0,2691317.0
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-341601,14,790,140.0,761.0,13.0,2691408.0
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-341601,14,790,140.0,761.0,13.0,2691408.0
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-341601,14,790,140.0,761.0,13.0,2691408.0
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-341601,14,790,140.0,761.0,13.0,2691408.0
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-341601,13,814,34.0,753.0,11.0,2691410.0
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-341601,13,814,34.0,753.0,11.0,2691410.0
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-341601,13,814,34.0,753.0,11.0,2691410.0
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-341601,13,814,34.0,753.0,11.0,2691410.0
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-341601,13,644,4.0,313.0,12.0,2691594.0
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-341601,13,644,4.0,313.0,12.0,2691594.0
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-341601,13,644,4.0,313.0,12.0,2691594.0
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-341601,13,644,4.0,313.0,12.0,2691594.0
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-341601,12,584,4.0,313.0,13.0,2691602.0
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-341601,12,584,4.0,313.0,13.0,2691602.0
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-341601,12,584,4.0,313.0,13.0,2691602.0
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-341601,12,584,4.0,313.0,13.0,2691602.0
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-341601,12,581,4.0,344.0,13.0,2691603.0
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-341601,12,581,4.0,344.0,13.0,2691603.0
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-341601,12,581,4.0,344.0,13.0,2691603.0
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-341601,12,581,4.0,344.0,13.0,2691603.0
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-341601,10,474,5.0,311.0,12.0,2691601.0
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-341601,10,474,5.0,311.0,12.0,2691601.0
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-341601,10,474,5.0,311.0,12.0,2691601.0
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-341601,10,474,5.0,311.0,12.0,2691601.0
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-341601,12,566,4.0,313.0,12.0,2691602.0
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-341601,12,566,4.0,313.0,12.0,2691602.0
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-341601,12,566,4.0,313.0,12.0,2691602.0
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-341601,12,566,4.0,313.0,12.0,2691602.0
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-341601,11,573,4.0,311.0,12.0,2691602.0
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-341601,11,573,4.0,311.0,12.0,2691602.0
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-341601,11,573,4.0,311.0,12.0,2691602.0
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-341601,11,573,4.0,311.0,12.0,2691602.0
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-341601,11,545,6.0,314.0,12.0,2691602.0
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-341601,11,545,6.0,314.0,12.0,2691602.0
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-341601,11,545,6.0,314.0,12.0,2691602.0
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-341601,11,545,6.0,314.0,12.0,2691602.0
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-341601,8,312,14.0,306.0,10.0,2691601.0
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-341601,8,312,14.0,306.0,10.0,2691601.0
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-341601,8,312,14.0,306.0,10.0,2691601.0
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-341601,8,312,14.0,306.0,10.0,2691601.0
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-341601,11,486,12.0,329.0,10.0,2691601.0
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-341601,11,486,12.0,329.0,10.0,2691601.0
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-341601,11,486,12.0,329.0,10.0,2691601.0
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-341601,11,486,12.0,329.0,10.0,2691601.0
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-341601,11,350,14.0,309.0,9.0,2691601.0
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-341601,11,350,14.0,309.0,9.0,2691601.0
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-341601,11,350,14.0,309.0,9.0,2691601.0
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-341601,11,350,14.0,309.0,9.0,2691601.0
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-341601,9,374,5.0,320.0,12.0,2691602.0
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-341601,9,374,5.0,320.0,12.0,2691602.0
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-341601,9,374,5.0,320.0,12.0,2691602.0
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-341601,9,374,5.0,320.0,12.0,2691602.0
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-341601,8,396,4.0,311.0,13.0,2691601.0
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-341601,8,396,4.0,311.0,13.0,2691601.0
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-341601,8,396,4.0,311.0,13.0,2691601.0
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-341601,8,396,4.0,311.0,13.0,2691601.0
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-341601,9,403,4.0,314.0,13.0,2691601.0
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-341601,9,403,4.0,314.0,13.0,2691601.0
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-341601,9,403,4.0,314.0,13.0,2691601.0
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-341601,9,403,4.0,314.0,13.0,2691601.0
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-341601,9,388,4.0,313.0,13.0,2691601.0
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-341601,9,388,4.0,313.0,13.0,2691601.0
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-341601,9,388,4.0,313.0,13.0,2691601.0
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-341601,9,388,4.0,313.0,13.0,2691601.0
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-341601,8,398,53.0,505.0,12.0,2691603.0
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-341601,8,398,53.0,505.0,12.0,2691603.0
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-341601,8,398,53.0,505.0,12.0,2691603.0
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-341601,8,398,53.0,505.0,12.0,2691603.0
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-341601,11,652,16.0,313.0,14.0,2691686.0
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-341601,11,652,16.0,313.0,14.0,2691686.0
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-341601,11,652,16.0,313.0,14.0,2691686.0
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-341601,11,652,16.0,313.0,14.0,2691686.0
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-341601,12,720,43.0,758.0,14.0,2691860.0
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-341601,12,720,43.0,758.0,14.0,2691860.0
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-341601,12,720,43.0,758.0,14.0,2691860.0
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-341601,12,720,43.0,758.0,14.0,2691860.0
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-341601,14,810,55.0,761.0,15.0,2692028.0
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-341601,14,810,55.0,761.0,15.0,2692028.0
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-341601,14,810,55.0,761.0,15.0,2692028.0
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-341601,14,810,55.0,761.0,15.0,2692028.0
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-341601,22,1442,49.0,713.0,12.0,2692525.0
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-341601,22,1442,49.0,713.0,12.0,2692525.0
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-341601,22,1442,49.0,713.0,12.0,2692525.0
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-341601,22,1442,49.0,713.0,12.0,2692525.0
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-341601,23,1480,36.0,750.0,12.0,2692879.0
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-341601,23,1480,36.0,750.0,12.0,2692879.0
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-341601,23,1480,36.0,750.0,12.0,2692879.0
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-341601,23,1480,36.0,750.0,12.0,2692879.0
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-341601,28,1931,97.0,761.0,12.0,2693742.0
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-341601,28,1931,97.0,761.0,12.0,2693742.0
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-341601,28,1931,97.0,761.0,12.0,2693742.0
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-341601,28,1931,97.0,761.0,12.0,2693742.0
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-341601,34,2353,70.0,761.0,13.0,2695347.0
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-341601,34,2353,70.0,761.0,13.0,2695347.0
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-341601,34,2353,70.0,761.0,13.0,2695347.0
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-341601,34,2353,70.0,761.0,13.0,2695347.0
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-341601,33,2363,53.0,759.0,13.0,2696905.0
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-341601,33,2363,53.0,759.0,13.0,2696905.0
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-341601,33,2363,53.0,759.0,13.0,2696905.0
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-341601,33,2363,53.0,759.0,13.0,2696905.0
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-341601,32,2230,95.0,734.0,11.0,2698086.0
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-341601,32,2230,95.0,734.0,11.0,2698086.0
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-341601,32,2230,95.0,734.0,11.0,2698086.0
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-341601,32,2230,95.0,734.0,11.0,2698086.0
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-341601,36,2499,130.0,762.0,11.0,2699561.0
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-341601,36,2499,130.0,762.0,11.0,2699561.0
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-341601,36,2499,130.0,762.0,11.0,2699561.0
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-341601,36,2499,130.0,762.0,11.0,2699561.0
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-341601,42,2670,98.0,761.0,13.0,2700525.0
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-341601,42,2670,98.0,761.0,13.0,2700525.0
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-341601,42,2670,98.0,761.0,13.0,2700525.0
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-341601,42,2670,98.0,761.0,13.0,2700525.0
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-341601,37,2689,82.0,761.0,13.0,2701503.0
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-341601,37,2689,82.0,761.0,13.0,2701503.0
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-341601,37,2689,82.0,761.0,13.0,2701503.0
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-341601,37,2689,82.0,761.0,13.0,2701503.0
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-341601,39,2587,117.0,761.0,13.0,2703734.0
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-341601,39,2587,117.0,761.0,13.0,2703734.0
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-341601,39,2587,117.0,761.0,13.0,2703734.0
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-341601,39,2587,117.0,761.0,13.0,2703734.0
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-341601,38,2880,115.0,761.0,14.0,2704772.0
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-341601,38,2880,115.0,761.0,14.0,2704772.0
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-341601,38,2880,115.0,761.0,14.0,2704772.0
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-341601,38,2880,115.0,761.0,14.0,2704772.0
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-341601,36,2597,109.0,761.0,13.0,2705617.0
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-341601,36,2597,109.0,761.0,13.0,2705617.0
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-341601,36,2597,109.0,761.0,13.0,2705617.0
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-341601,36,2597,109.0,761.0,13.0,2705617.0
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-341601,32,2160,27.0,759.0,12.0,2706958.0
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-341601,32,2160,27.0,759.0,12.0,2706958.0
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-341601,32,2160,27.0,759.0,12.0,2706958.0
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-341601,32,2160,27.0,759.0,12.0,2706958.0
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-341601,29,1926,22.0,700.0,11.0,2707329.0
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-341601,29,1926,22.0,700.0,11.0,2707329.0
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-341601,29,1926,22.0,700.0,11.0,2707329.0
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-341601,29,1926,22.0,700.0,11.0,2707329.0
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-341601,28,1940,79.0,761.0,10.0,2708008.0
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-341601,28,1940,79.0,761.0,10.0,2708008.0
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-341601,28,1940,79.0,761.0,10.0,2708008.0
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-341601,28,1940,79.0,761.0,10.0,2708008.0
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-341601,35,2148,64.0,761.0,12.0,2708997.0
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-341601,35,2148,64.0,761.0,12.0,2708997.0
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-341601,35,2148,64.0,761.0,12.0,2708997.0
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-341601,35,2148,64.0,761.0,12.0,2708997.0
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-341601,32,2310,85.0,760.0,11.0,2709309.0
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-341601,32,2310,85.0,760.0,11.0,2709309.0
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-341601,32,2310,85.0,760.0,11.0,2709309.0
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-341601,32,2310,85.0,760.0,11.0,2709309.0
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-341601,29,2066,65.0,743.0,12.0,2709878.0
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-341601,29,2066,65.0,743.0,12.0,2709878.0
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-341601,29,2066,65.0,743.0,12.0,2709878.0
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-341601,29,2066,65.0,743.0,12.0,2709878.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-341601,28,2073,33.0,761.0,13.0,2711512.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-341601,28,2073,33.0,761.0,13.0,2711512.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-341601,28,2073,33.0,761.0,13.0,2711512.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-341601,28,2073,33.0,761.0,13.0,2711512.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-341601,35,2388,59.0,704.0,13.0,2712682.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-341601,35,2388,59.0,704.0,13.0,2712682.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-341601,35,2388,59.0,704.0,13.0,2712682.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-341601,35,2388,59.0,704.0,13.0,2712682.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-341601,33,2251,61.0,761.0,12.0,2713496.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-341601,33,2251,61.0,761.0,12.0,2713496.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-341601,33,2251,61.0,761.0,12.0,2713496.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-341601,33,2251,61.0,761.0,12.0,2713496.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-341601,34,2341,69.0,760.0,13.0,2716975.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-341601,34,2341,69.0,760.0,13.0,2716975.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-341601,34,2341,69.0,760.0,13.0,2716975.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-341601,34,2341,69.0,760.0,13.0,2716975.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-341601,33,2262,116.0,761.0,14.0,2720950.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-341601,33,2262,116.0,761.0,14.0,2720950.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-341601,33,2262,116.0,761.0,14.0,2720950.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-341601,33,2262,116.0,761.0,14.0,2720950.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-341601,37,2119,81.0,755.0,12.0,2723947.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-341601,37,2119,81.0,755.0,12.0,2723947.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-341601,37,2119,81.0,755.0,12.0,2723947.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-341601,37,2119,81.0,755.0,12.0,2723947.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-341601,33,2126,63.0,560.0,11.0,2727228.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-341601,33,2126,63.0,560.0,11.0,2727228.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-341601,33,2126,63.0,560.0,11.0,2727228.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-341601,33,2126,63.0,560.0,11.0,2727228.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-341601,31,2244,88.0,761.0,13.0,2728042.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-341601,31,2244,88.0,761.0,13.0,2728042.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-341601,31,2244,88.0,761.0,13.0,2728042.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-341601,31,2244,88.0,761.0,13.0,2728042.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-341601,32,2254,11.0,688.0,12.0,2729539.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-341601,32,2254,11.0,688.0,12.0,2729539.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-341601,32,2254,11.0,688.0,12.0,2729539.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-341601,32,2254,11.0,688.0,12.0,2729539.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-341601,30,2019,75.0,744.0,12.0,2732662.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-341601,30,2019,75.0,744.0,12.0,2732662.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-341601,30,2019,75.0,744.0,12.0,2732662.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-341601,30,2019,75.0,744.0,12.0,2732662.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-341601,31,2116,110.0,761.0,12.0,2734434.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-341601,31,2116,110.0,761.0,12.0,2734434.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-341601,31,2116,110.0,761.0,12.0,2734434.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-341601,31,2116,110.0,761.0,12.0,2734434.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-341601,33,2093,86.0,762.0,12.0,2735976.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-341601,33,2093,86.0,762.0,12.0,2735976.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-341601,33,2093,86.0,762.0,12.0,2735976.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-341601,33,2093,86.0,762.0,12.0,2735976.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-341601,25,1743,163.0,762.0,12.0,2737512.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-341601,25,1743,163.0,762.0,12.0,2737512.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-341601,25,1743,163.0,762.0,12.0,2737512.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-341601,25,1743,163.0,762.0,12.0,2737512.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-341601,28,1517,99.0,762.0,12.0,2738982.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-341601,28,1517,99.0,762.0,12.0,2738982.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-341601,28,1517,99.0,762.0,12.0,2738982.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-341601,28,1517,99.0,762.0,12.0,2738982.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-341601,22,1156,134.0,762.0,13.0,2741424.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-341601,22,1156,134.0,762.0,13.0,2741424.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-341601,22,1156,134.0,762.0,13.0,2741424.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-341601,22,1156,134.0,762.0,13.0,2741424.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-341601,13,701,32.0,595.0,14.0,2743441.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-341601,13,701,32.0,595.0,14.0,2743441.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-341601,13,701,32.0,595.0,14.0,2743441.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-341601,13,701,32.0,595.0,14.0,2743441.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-341601,17,831,37.0,537.0,13.0,2744348.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-341601,17,831,37.0,537.0,13.0,2744348.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-341601,17,831,37.0,537.0,13.0,2744348.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-341601,17,831,37.0,537.0,13.0,2744348.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-341601,14,555,79.0,756.0,18.0,2745648.0
