createAt,manageObject,M8012C0,M8012C2,M8012C12,M8012C16,M8012C17,M8012C18,M8012C70,M8012C71,M8012C75,M8012C76,M8012C77,M8012C78,M8012C79,M8012C80,M8012C107,M8012C108,M8012C133,M8012C134,M8012C164,M8012C173,M8012C187,M8012C191,M8012C197,M8012C205,M8012C206,M8012C212,M8012C213,M8012C263,M8012C267,M8012C302,M8012C303,M8012C304,M8012C307,M8012C22,M8012C25,M8012C19,M8012C20,M8012C23,M8012C26,M8012C27,M8012C28,M8012C29,M8012C30,M8012C31,M8012C32,M8012C33,M8012C34,M8012C35,M8012C36,M8012C38,M8012C39,M8012C40,M8012C41,M8012C42,M8012C43,M8012C45,M8012C46,M8012C47,M8012C74,M8012C81,M8012C82,M8012C83,M8012C84,M8012C85,M8012C86,M8012C87,M8012C88,M8012C90,M8012C148,M8012C149,M8012C150,M8012C179,M8012C180,M8012C183,M8012C184,M8012C214,M8012C215,M8012C219,M8012C1,M8012C3,M8012C48,M8012C49,M8012C50,M8012C51,M8012C52,M8012C53,M8012C54,M8012C55,M8012C56,M8012C57,M8012C58,M8012C59,M8012C60,M8012C61,M8012C62,M8012C63,M8012C64,M8012C65,M8012C66,M8012C67,M8012C68,M8012C89,M8012C144,M8012C145,M8012C146,M8012C147,M8012C152,M8012C153,M8012C154,M8012C155,M8012C181,M8012C182,M8012C185,M8012C186,M8012C255,M8012C256,M8012C257,M8012C258,M8012C293,M8012C69,M8012C37,M8012C44
2025-05-06T16:45:00.000-04:00:00,NE-MRBTS-660701,231548,47351.0,15.0,5.0,26230.0,230473,8.0,26222.0,16.0,226535.0,7.0,18.0,24346.0,225480.0,184222024.0,580785.0,1693033000.0,242329.0,359571.0,228844.0,1693033000.0,242329.0,64212.0,226511.0,26230.0,57276.0,7889.0,63428816.0,821423.0,1728492016.0,266675.0,1693033000.0,242329.0,1997.0,6761.0,23932286.0,224025675.0,246.0,2327.0,13133.0,76559.0,13598.0,67479.0,54124.0,94880.0,186483.0,351752.0,390015.0,488117.0,855737.0,1858325.0,2508269.0,4322444.0,2980559.0,4022080.0,8535111.0,18235557.0,32068391.0,1.0,48688432.0,51991375.0,50041420.0,11179777.0,14158425.0,6046139.0,10567278.0,30561.0,257906.0,12757.0,122292.0,5241469.0,7971.0,13317.0,7340.0,13317.0,22951.0,63890.0,275799.0,5134.0,22111.0,706697.0,892460.0,4693741.0,6515720.0,3947326.0,2338861.0,1868620.0,1702374.0,1399039.0,1551099.0,1454568.0,1316936.0,1047210.0,926886.0,818313.0,710412.0,588045.0,519731.0,471073.0,375910.0,120769.0,379427.0,143400.0,163482.0,107408.0,84500.0,97296.0,79473.0,24818.0,45747.0,1131.0,3230.0,936.0,2673.0,143400.0,163042.0,107038.0,84500.0,379427.0,,,309.0
2025-05-06T17:00:00.000-04:00:00,NE-MRBTS-660701,201739,79839.0,11.0,5.0,6471.0,201426,8.0,6464.0,12.0,197483.0,8.0,12.0,6035.0,196586.0,36670072.0,167915.0,1476809528.0,363038.0,77623.0,349774.0,1476809528.0,363038.0,9297.0,197465.0,6471.0,7670.0,1255.0,10102904.0,148895.0,1512962264.0,368480.0,1476809528.0,363038.0,857.0,7083.0,5920380.0,190781634.0,61.0,1979.0,14836.0,47390.0,4414.0,9300.0,20018.0,84656.0,231631.0,618542.0,1435813.0,3282000.0,9504728.0,24318994.0,31511228.0,29325223.0,26071881.0,25641041.0,34216472.0,29737704.0,17457206.0,2.0,12751999.0,8892736.0,6904744.0,1544535.0,2097751.0,1247261.0,5177522.0,42042.0,271111.0,13839.0,1829344.0,3857215.0,4620.0,14032.0,4406.0,14032.0,36160.0,42780.0,78228.0,1212.0,7382.0,191831.0,238085.0,1396109.0,1284659.0,1075194.0,692513.0,608182.0,560102.0,384054.0,358021.0,353739.0,340018.0,327218.0,319593.0,302648.0,300837.0,260759.0,176637.0,191576.0,165552.0,45111.0,133261.0,84531.0,151724.0,162403.0,128023.0,100051.0,135190.0,228153.0,382710.0,1122.0,2722.0,1042.0,2412.0,84531.0,148202.0,162403.0,128023.0,133261.0,1.0,,
2025-05-06T17:15:00.000-04:00:00,NE-MRBTS-660701,31642,5214.0,10.0,5.0,5038.0,31575,7.0,5030.0,12.0,27618.0,6.0,13.0,4712.0,27493.0,28872560.0,111392.0,190118816.0,29709.0,79037.0,25849.0,190118816.0,29709.0,11603.0,27612.0,5038.0,9534.0,1878.0,15004568.0,143272.0,196258552.0,27080.0,190118816.0,29709.0,535.0,7995.0,4663772.0,26934047.0,53.0,298.0,29656.0,48565.0,23259.0,35257.0,84439.0,68001.0,164963.0,341857.0,283672.0,574824.0,824458.0,591189.0,531171.0,397885.0,365156.0,370596.0,447511.0,451307.0,579584.0,2.0,596542.0,666840.0,1464889.0,896133.0,1590013.0,3258765.0,18097904.0,237939.0,39033.0,11594.0,42177.0,133768.0,8381.0,14149.0,7897.0,14048.0,30075.0,40353.0,83742.0,1167.0,5301.0,64741.0,113096.0,1409068.0,319673.0,207321.0,169307.0,198036.0,270984.0,233994.0,259115.0,282033.0,274852.0,305815.0,253593.0,302345.0,252162.0,263663.0,301894.0,448773.0,410685.0,240641.0,104356.0,209745.0,247652.0,230387.0,188847.0,176692.0,192274.0,214035.0,231953.0,648.0,1926.0,598.0,1926.0,209745.0,230095.0,218314.0,188847.0,104356.0,,,
2025-05-06T17:30:00.000-04:00:00,NE-MRBTS-660701,27024,1984.0,8.0,4.0,4768.0,27049,6.0,4763.0,10.0,23091.0,7.0,9.0,4441.0,23000.0,29277808.0,51856.0,160920392.0,18732.0,24386.0,17023.0,160920392.0,18732.0,8198.0,23088.0,4768.0,6572.0,1628.0,13039568.0,136235.0,166861664.0,19259.0,160920392.0,18732.0,1345.0,6113.0,4416427.0,22991446.0,55.0,304.0,62232.0,43375.0,45439.0,48906.0,37463.0,53473.0,35177.0,46435.0,73605.0,62913.0,42265.0,41842.0,92903.0,288254.0,204365.0,226220.0,430533.0,683618.0,767290.0,1.0,750413.0,569962.0,578462.0,340904.0,912793.0,3263585.0,15386283.0,269424.0,27881.0,3645.0,3227.0,145791.0,10542.0,14283.0,10089.0,14181.0,33116.0,41185.0,73966.0,679.0,5251.0,29485.0,60245.0,310741.0,162340.0,130165.0,122411.0,126358.0,205296.0,233455.0,308990.0,366984.0,368216.0,313567.0,326328.0,292130.0,288367.0,289492.0,251163.0,318199.0,287164.0,193922.0,42508.0,212185.0,194647.0,199749.0,130828.0,158158.0,214125.0,386601.0,507114.0,1524.0,3406.0,1424.0,3406.0,212185.0,184435.0,193850.0,130763.0,42508.0,,,
2025-05-06T17:45:00.000-04:00:00,NE-MRBTS-660701,32023,2216.0,8.0,4.0,64112.0,31699,5.0,64106.0,9.0,27743.0,4.0,10.0,63497.0,27597.0,502863976.0,263910.0,191286352.0,17078.0,207718.0,15807.0,191286352.0,17078.0,30794.0,27738.0,64112.0,29758.0,2499.0,19734392.0,221575.0,195433296.0,17665.0,191286352.0,17078.0,6183.0,6901.0,63366395.0,27168078.0,898.0,385.0,4318.0,37903.0,765.0,3382.0,952.0,5816.0,1361.0,4876.0,16855.0,3858.0,167.0,4045.0,4577.0,1505221.0,55833.0,245871.0,84581.0,143680.0,55791.0,1.0,93935.0,88299.0,379525.0,170222.0,459552.0,3261214.0,23170021.0,485892.0,50469.0,,,17904.0,13251.0,14182.0,12691.0,14151.0,25720.0,50075.0,157766.0,9704.0,55372.0,68010.0,46253.0,500220.0,259425.0,460300.0,819069.0,1333274.0,2423689.0,3145676.0,5453458.0,7535996.0,8443620.0,10271027.0,11661026.0,10512044.0,6301607.0,3626152.0,2184857.0,1449116.0,767019.0,473756.0,247510.0,77616.0,340615.0,242558.0,104136.0,94585.0,106833.0,276186.0,742963.0,3078.0,6249.0,3026.0,5087.0,77616.0,121457.0,119402.0,101872.0,247510.0,,,
2025-05-06T18:00:00.000-04:00:00,NE-MRBTS-660701,131261,18859.0,8.0,7.0,9399.0,130953,8.0,9391.0,10.0,127001.0,8.0,12.0,9006.0,126576.0,55489152.0,102244.0,949062464.0,109878.0,37529.0,105972.0,949062464.0,109878.0,17332.0,126991.0,9399.0,12019.0,3205.0,25642784.0,215018.0,966551064.0,112179.0,949062464.0,109878.0,993.0,7551.0,8896935.0,125967968.0,88.0,1247.0,10648.0,56292.0,1707.0,4164.0,7691.0,13578.0,7188.0,34527.0,61070.0,32063.0,93971.0,837370.0,2852237.0,6642763.0,7863015.0,5290951.0,6390558.0,8569881.0,4306403.0,2.0,1690876.0,1583679.0,2921864.0,1594890.0,4149086.0,12933544.0,76600862.0,356895.0,119813.0,,365703.0,1155969.0,9903.0,14175.0,9725.0,14112.0,15676.0,30746.0,90342.0,1527.0,10917.0,13411.0,28829.0,72623.0,181891.0,413175.0,822441.0,1120928.0,847078.0,400777.0,324137.0,361059.0,364012.0,371944.0,532380.0,809972.0,1058034.0,1062918.0,862523.0,681565.0,766857.0,738017.0,58687.0,45016.0,2147793.0,454742.0,144743.0,13605.0,7824.0,7871.0,4607.0,1921.0,4257.0,1877.0,4257.0,45016.0,34544.0,36338.0,19839.0,58687.0,1.0,,
2025-05-06T18:15:00.000-04:00:00,NE-MRBTS-660701,97317,1856.0,6.0,1.0,3423.0,97290,4.0,3418.0,6.0,93328.0,4.0,7.0,3279.0,93086.0,20713776.0,54924.0,684091888.0,51838.0,25178.0,51467.0,684091888.0,51838.0,9304.0,93328.0,3423.0,3807.0,2502.0,20033624.0,137913.0,703009920.0,54401.0,684091888.0,51838.0,372.0,8494.0,3200041.0,92924758.0,51.0,1518.0,3021.0,19706.0,257.0,1138.0,2363.0,3738.0,6894.0,88969.0,269085.0,105766.0,3050.0,5451.0,1524.0,55599.0,14061.0,16168.0,27298.0,53636.0,9492.0,1.0,48365.0,23775.0,356663.0,116805.0,807042.0,15307021.0,78776077.0,46125.0,63565.0,,,16380.0,13600.0,14185.0,13565.0,14185.0,15572.0,23889.0,54259.0,633.0,3659.0,16519.0,62944.0,201913.0,305187.0,311586.0,463812.0,647309.0,798997.0,638276.0,550676.0,335939.0,172649.0,91383.0,72165.0,53876.0,41331.0,31337.0,28452.0,33666.0,48940.0,3364.0,35460.0,16514.0,24845.0,52043.0,19820.0,2841.0,3565.0,2378.0,831.0,1521.0,2293.0,1521.0,2293.0,16514.0,5209.0,3915.0,2137.0,35460.0,,,
2025-05-06T18:30:00.000-04:00:00,NE-MRBTS-660701,39692,624.0,7.0,4.0,1886.0,39811,4.0,1882.0,8.0,35850.0,4.0,8.0,1822.0,35748.0,11751000.0,26936.0,272599416.0,21359.0,12826.0,21218.0,272599416.0,21359.0,3621.0,35851.0,1886.0,2492.0,696.0,5570944.0,44354.0,276838944.0,22108.0,272599416.0,21359.0,312.0,6597.0,1789442.0,35676474.0,41.0,791.0,1004.0,14148.0,798.0,1299.0,1917.0,10174.0,4779.0,53295.0,220668.0,90979.0,82.0,3008.0,2484.0,57285.0,12492.0,2775.0,1516.0,21315.0,12289.0,1.0,24904.0,19031.0,216465.0,72915.0,307178.0,4436272.0,30275239.0,60261.0,26214.0,,,8178.0,13534.0,14153.0,13338.0,14153.0,10911.0,14039.0,30815.0,265.0,2139.0,13417.0,27979.0,60465.0,140139.0,142250.0,162984.0,226302.0,338550.0,300894.0,238438.0,201525.0,124870.0,84138.0,66571.0,49877.0,31793.0,40541.0,25854.0,35799.0,19237.0,9477.0,16956.0,10760.0,131653.0,76105.0,160580.0,8846.0,9161.0,15787.0,11920.0,1326.0,2512.0,1291.0,2271.0,10760.0,6999.0,10598.0,27321.0,16956.0,,,
2025-05-06T18:45:00.000-04:00:00,NE-MRBTS-660701,13124,1636.0,6.0,4.0,25038.0,12553,7.0,25032.0,7.0,8589.0,6.0,8.0,24797.0,8535.0,195939504.0,75606.0,57180216.0,8553.0,58687.0,7499.0,57180216.0,8553.0,10940.0,8592.0,25038.0,9424.0,845.0,6795128.0,72151.0,59034960.0,11066.0,57180216.0,8553.0,4788.0,4166.0,24746307.0,8483350.0,646.0,223.0,3957.0,17472.0,841.0,1810.0,1885.0,4725.0,2678.0,1528.0,1957.0,111.0,246.0,3619.0,724.0,436308.0,34391.0,138820.0,13746.0,86587.0,141327.0,1.0,252750.0,413338.0,927043.0,301658.0,680066.0,1419324.0,6087617.0,1098.0,20038.0,,,86296.0,10444.0,14106.0,10444.0,14106.0,11785.0,20750.0,57651.0,3880.0,21534.0,36820.0,52003.0,89525.0,112370.0,68311.0,60751.0,72566.0,146404.0,219691.0,381915.0,520482.0,714246.0,1399994.0,2120555.0,2613819.0,3286250.0,4013996.0,4918663.0,5471325.0,3220102.0,1070330.0,66273.0,11757.0,268409.0,80582.0,28366.0,17878.0,23635.0,30040.0,17330.0,4153.0,6150.0,4150.0,6150.0,11757.0,15318.0,19705.0,9976.0,66273.0,1.0,,
2025-05-06T19:00:00.000-04:00:00,NE-MRBTS-660701,34883,1133.0,7.0,5.0,3631.0,34950,6.0,3625.0,7.0,30990.0,6.0,8.0,3548.0,30894.0,22611128.0,50502.0,225414488.0,17935.0,19672.0,17492.0,225414488.0,17935.0,6253.0,30989.0,3631.0,4708.0,1338.0,10681168.0,83071.0,229721960.0,18513.0,225414488.0,17935.0,823.0,6599.0,3516339.0,30810698.0,66.0,584.0,2810.0,25263.0,936.0,1860.0,2215.0,3490.0,1065.0,3338.0,20803.0,7067.0,123.0,4538.0,553.0,97545.0,25323.0,6404.0,2719.0,39135.0,26247.0,1.0,34962.0,46346.0,241168.0,156131.0,794068.0,4464864.0,26151315.0,93591.0,26836.0,,,73197.0,13573.0,14139.0,13276.0,14139.0,17484.0,18543.0,41929.0,750.0,3828.0,33000.0,55285.0,137667.0,178282.0,180175.0,183545.0,216891.0,372681.0,422079.0,497302.0,445419.0,414788.0,357085.0,292322.0,276180.0,238208.0,231555.0,202364.0,209058.0,154884.0,54538.0,27561.0,73924.0,65234.0,62847.0,36553.0,27568.0,18235.0,24898.0,27672.0,1823.0,2785.0,1735.0,2785.0,73924.0,56338.0,50953.0,36020.0,27561.0,,,
2025-05-06T19:15:00.000-04:00:00,NE-MRBTS-660701,70108,9207.0,5.0,3.0,4742.0,70051,4.0,4738.0,8.0,66095.0,4.0,9.0,4604.0,65885.0,27764296.0,59814.0,492526304.0,51236.0,24019.0,48238.0,492526304.0,51236.0,9773.0,66088.0,4742.0,6998.0,1586.0,12736600.0,112069.0,502862472.0,49670.0,492526304.0,51236.0,1501.0,6985.0,4543228.0,65596958.0,57.0,821.0,3090.0,41017.0,1183.0,2690.0,3861.0,6938.0,3623.0,30406.0,88048.0,27237.0,5072.0,24695.0,43145.0,179363.0,197481.0,182432.0,768083.0,1135448.0,1371992.0,1.0,1762775.0,2215898.0,4307546.0,2565829.0,7671074.0,9737029.0,41977055.0,1264176.0,55994.0,,,785771.0,11626.0,14145.0,10941.0,14145.0,21209.0,22729.0,57571.0,814.0,5494.0,35183.0,61311.0,134579.0,247400.0,200726.0,236296.0,272995.0,509172.0,566965.0,580240.0,484319.0,459044.0,391081.0,403653.0,399048.0,383071.0,350814.0,324960.0,327840.0,323971.0,164070.0,37643.0,73504.0,172465.0,88646.0,43806.0,37536.0,34726.0,41907.0,86600.0,2273.0,3105.0,2094.0,3105.0,73504.0,72820.0,40187.0,43806.0,37643.0,,,
2025-05-06T19:30:00.000-04:00:00,NE-MRBTS-660701,105273,21719.0,7.0,2.0,4976.0,105166,4.0,4973.0,7.0,101213.0,4.0,7.0,4829.0,100910.0,30130584.0,68715.0,753510240.0,79058.0,30391.0,75901.0,753510240.0,79058.0,9775.0,101205.0,4976.0,6915.0,1978.0,15622704.0,131383.0,766597600.0,78594.0,753510240.0,79058.0,540.0,8116.0,4766951.0,98953485.0,55.0,1150.0,3138.0,38903.0,1066.0,3733.0,2528.0,4888.0,7517.0,47579.0,162920.0,68444.0,3281.0,15701.0,75743.0,223019.0,143967.0,135038.0,248542.0,665434.0,1120154.0,2.0,2000581.0,2519541.0,5835706.0,3387022.0,9124547.0,14956926.0,78955366.0,1819137.0,74751.0,,,952163.0,11456.0,14185.0,10950.0,14157.0,12010.0,19335.0,51494.0,864.0,5792.0,60904.0,57485.0,253746.0,350235.0,433845.0,402948.0,454237.0,694349.0,635440.0,723128.0,619030.0,497410.0,372952.0,325135.0,288924.0,322845.0,304115.0,248255.0,253343.0,251741.0,183359.0,50049.0,7320.0,135349.0,126143.0,4218.0,3744.0,5932.0,3387.0,1572.0,1530.0,3273.0,1450.0,3222.0,7320.0,6764.0,6647.0,4218.0,50049.0,1.0,,
2025-05-06T19:45:00.000-04:00:00,NE-MRBTS-660701,135220,43448.0,3.0,4.0,5736.0,134939,5.0,5730.0,4.0,130991.0,5.0,6.0,5524.0,130582.0,32291200.0,72102.0,970889040.0,116616.0,28591.0,109410.0,970889040.0,116616.0,12901.0,130978.0,5736.0,9375.0,2269.0,17635088.0,150944.0,987965736.0,113863.0,970889040.0,116616.0,887.0,7251.0,5442820.0,127322691.0,50.0,1173.0,1398.0,55629.0,832.0,3403.0,3973.0,3537.0,2255.0,23755.0,54405.0,18704.0,249.0,42553.0,191345.0,416769.0,454846.0,699608.0,2069238.0,4480694.0,5805301.0,,7625027.0,8108028.0,13757120.0,6305746.0,18060872.0,20201834.0,83096526.0,971697.0,104685.0,,871.0,2529258.0,9655.0,14268.0,9334.0,14052.0,8462.0,17053.0,60636.0,1084.0,7200.0,23772.0,31551.0,127900.0,317056.0,286566.0,358745.0,492057.0,733816.0,711720.0,869282.0,818325.0,591449.0,450326.0,392235.0,431988.0,475228.0,482536.0,458715.0,518594.0,512997.0,444878.0,53202.0,45875.0,313934.0,292778.0,47456.0,32024.0,33742.0,42005.0,42037.0,1743.0,2898.0,1638.0,2898.0,45875.0,65335.0,94147.0,46124.0,53202.0,,,
2025-05-06T20:00:00.000-04:00:00,NE-MRBTS-660701,235931,25492.0,5.0,3.0,9113.0,235505,2.0,9110.0,5.0,231569.0,3.0,4.0,8839.0,230854.0,54639512.0,133003.0,1780031440.0,186955.0,54719.0,181153.0,1780031440.0,186955.0,17463.0,231545.0,9113.0,11599.0,2895.0,23232376.0,227374.0,1799119696.0,186163.0,1780031440.0,186955.0,545.0,9003.0,8722609.0,230175925.0,78.0,2093.0,3340.0,71253.0,6509.0,12097.0,14036.0,16682.0,4644.0,6600.0,12817.0,5606.0,8571.0,56419.0,191384.0,465847.0,526198.0,881506.0,2569274.0,5791781.0,7995901.0,1.0,9097511.0,10442906.0,15367505.0,7170915.0,17013277.0,24728311.0,144465740.0,8537334.0,170344.0,,2427.0,2271474.0,11881.0,14399.0,10667.0,14200.0,10199.0,14084.0,69279.0,1635.0,10081.0,23271.0,46626.0,163440.0,466480.0,607731.0,782226.0,999795.0,1440991.0,1131805.0,1109278.0,981429.0,888758.0,848807.0,882128.0,806904.0,612035.0,429725.0,365994.0,779217.0,118032.0,28122.0,80482.0,47049.0,96079.0,54438.0,52070.0,46852.0,31898.0,26076.0,3288.0,1947.0,3139.0,1742.0,2881.0,47049.0,91908.0,53448.0,52070.0,80482.0,1.0,,
2025-05-06T20:15:00.000-04:00:00,NE-MRBTS-660701,304254,32434.0,2.0,1.0,11984.0,303749,3.0,11983.0,3.0,299817.0,2.0,3.0,11597.0,298881.0,75064536.0,212927.0,2323885944.0,250775.0,103423.0,243726.0,2323885944.0,250775.0,18373.0,299788.0,11984.0,12787.0,2812.0,22661464.0,245201.0,2342681840.0,249466.0,2323885944.0,250775.0,894.0,8971.0,11478842.0,298375661.0,102.0,2661.0,710.0,74193.0,778.0,2878.0,4066.0,2451.0,8676.0,32961.0,52422.0,23066.0,24458.0,181518.0,494906.0,1146184.0,1821011.0,2992142.0,7658844.0,15317227.0,17545385.0,1.0,18799474.0,18551186.0,22426040.0,9851441.0,18616107.0,23980327.0,162485597.0,8859072.0,228234.0,,2954.0,2990370.0,11439.0,14217.0,10574.0,14166.0,9071.0,14418.0,73638.0,2085.0,12897.0,63232.0,238040.0,528346.0,1210642.0,1695942.0,1654057.0,2024742.0,2092909.0,1481684.0,1044711.0,670645.0,472434.0,461401.0,456568.0,549794.0,513220.0,445647.0,433092.0,1096848.0,184277.0,42340.0,138822.0,68888.0,144291.0,93744.0,49816.0,34049.0,19820.0,10475.0,356.0,1577.0,4034.0,1451.0,3411.0,68888.0,137702.0,93744.0,49816.0,138822.0,,,
2025-05-06T20:30:00.000-04:00:00,NE-MRBTS-660701,234256,55510.0,2.0,2.0,9474.0,233670,2.0,9471.0,2.0,229744.0,2.0,4.0,9022.0,228972.0,61256208.0,289422.0,1736239912.0,227309.0,149561.0,215179.0,1736239912.0,227309.0,19186.0,229710.0,9474.0,13830.0,2691.0,21157616.0,228668.0,1759656904.0,222033.0,1736239912.0,227309.0,658.0,8297.0,8918020.0,224683827.0,79.0,1996.0,1648.0,70805.0,1413.0,6574.0,1473.0,4023.0,3896.0,12076.0,12910.0,16285.0,56056.0,309888.0,1218906.0,1920941.0,2857209.0,3920085.0,8008444.0,16266594.0,19018844.0,1.0,23585551.0,23794095.0,30965602.0,13578108.0,25243511.0,16469733.0,92070281.0,3682524.0,191479.0,,11606.0,3270193.0,9711.0,14147.0,9116.0,14147.0,4938.0,25873.0,86755.0,1748.0,9654.0,173508.0,296579.0,2545862.0,3128224.0,2097628.0,839544.0,588525.0,551798.0,451630.0,560146.0,597837.0,655304.0,501335.0,336059.0,308829.0,275859.0,247073.0,207659.0,196740.0,107507.0,23971.0,221949.0,43223.0,21076.0,11306.0,8385.0,8004.0,1241.0,,,964.0,2509.0,894.0,2095.0,43223.0,20390.0,11306.0,8385.0,221949.0,,,
2025-05-06T20:45:00.000-04:00:00,NE-MRBTS-660701,215213,50830.0,3.0,3.0,9916.0,214659,4.0,9913.0,2.0,210728.0,3.0,3.0,9497.0,210027.0,63756512.0,260295.0,1578954656.0,204172.0,135941.0,190360.0,1578954656.0,204172.0,18716.0,210699.0,9916.0,13563.0,2722.0,20745680.0,216951.0,1604364584.0,199747.0,1578954656.0,204172.0,624.0,8634.0,9393780.0,204931045.0,84.0,1829.0,6739.0,70570.0,1306.0,6765.0,2427.0,6858.0,6269.0,30669.0,16465.0,27574.0,98540.0,535005.0,1555706.0,2303640.0,2928351.0,4105960.0,7508179.0,12558079.0,13979981.0,,14985222.0,15806302.0,22509925.0,9545860.0,19920903.0,17818230.0,110052431.0,2468835.0,172056.0,,18010.0,2424751.0,9953.0,14148.0,9290.0,14146.0,6928.0,34351.0,92240.0,1735.0,10139.0,262950.0,303900.0,1974807.0,3132779.0,2245505.0,690199.0,332638.0,302068.0,286501.0,349158.0,401346.0,403987.0,444573.0,425383.0,499932.0,445215.0,480208.0,408808.0,828784.0,198783.0,41210.0,202873.0,78702.0,179097.0,121941.0,95307.0,93032.0,58715.0,53893.0,25162.0,1078.0,2806.0,967.0,2410.0,78702.0,178932.0,121941.0,95307.0,202873.0,,,
2025-05-06T21:00:00.000-04:00:00,NE-MRBTS-660701,210024,44317.0,2.0,2.0,9056.0,209572,2.0,9053.0,4.0,205636.0,3.0,3.0,8707.0,204989.0,57583336.0,199721.0,1562259288.0,176567.0,97026.0,168071.0,1562259288.0,176567.0,17040.0,205611.0,9056.0,13021.0,2557.0,20027000.0,201840.0,1581337160.0,172879.0,1562259288.0,176567.0,503.0,7831.0,8565380.0,201775668.0,76.0,1803.0,1219.0,71536.0,2614.0,8841.0,1527.0,3927.0,1289.0,4791.0,2924.0,3504.0,3127.0,88491.0,313002.0,589958.0,709426.0,985042.0,2476442.0,6304646.0,9308216.0,1.0,12894159.0,16324672.0,22335534.0,9484857.0,19940131.0,23251758.0,119761539.0,2852349.0,158994.0,810.0,3356.0,2725735.0,10776.0,14158.0,10271.0,14115.0,5218.0,18147.0,71292.0,1514.0,9600.0,417312.0,337919.0,1291011.0,3010172.0,2179508.0,638456.0,336666.0,395725.0,422771.0,487685.0,495326.0,430356.0,403330.0,318594.0,271017.0,304685.0,272153.0,293956.0,850773.0,235035.0,48387.0,145228.0,101421.0,194902.0,143831.0,91543.0,53720.0,36751.0,33438.0,9022.0,1063.0,4141.0,994.0,3380.0,101421.0,194572.0,143831.0,91543.0,145228.0,,,
2025-05-06T21:15:00.000-04:00:00,NE-MRBTS-660701,197877,58977.0,3.0,1.0,10754.0,197334,2.0,10751.0,2.0,193402.0,3.0,4.0,10358.0,192751.0,69006488.0,222547.0,1440054984.0,194605.0,120312.0,181989.0,1440054984.0,194605.0,18080.0,193372.0,10754.0,14125.0,3164.0,23309008.0,224984.0,1463835696.0,188889.0,1440054984.0,194605.0,657.0,8833.0,10252223.0,187715430.0,91.0,1672.0,8694.0,70935.0,1071.0,7085.0,2412.0,7829.0,4593.0,5882.0,1498.0,11679.0,59641.0,163755.0,581836.0,1341209.0,1459266.0,2043171.0,4583113.0,9819176.0,13114543.0,1.0,16570262.0,19800433.0,27182591.0,11471041.0,20795486.0,19736985.0,97778993.0,4055202.0,160013.0,,12309.0,2921380.0,9808.0,14126.0,9075.0,14080.0,8222.0,24035.0,81330.0,1903.0,11249.0,572050.0,393995.0,1440081.0,2699320.0,2979366.0,1323741.0,658894.0,518381.0,403195.0,436644.0,480332.0,496090.0,611339.0,536344.0,428121.0,293305.0,249256.0,288785.0,1159554.0,165568.0,55253.0,182040.0,67626.0,214255.0,152967.0,97815.0,67538.0,48202.0,34422.0,6737.0,1043.0,2635.0,990.0,2240.0,67626.0,201575.0,148437.0,97815.0,182040.0,,,
2025-05-06T21:30:00.000-04:00:00,NE-MRBTS-660701,65817,2610.0,4.0,3.0,3318.0,65879,4.0,3315.0,6.0,61920.0,3.0,6.0,3240.0,61741.0,20053200.0,44144.0,474943504.0,37687.0,20034.0,36738.0,474943504.0,37687.0,6155.0,61918.0,3318.0,5056.0,1109.0,8472176.0,76903.0,480359192.0,37566.0,474943504.0,37687.0,687.0,6571.0,3210892.0,61442732.0,51.0,930.0,2638.0,22729.0,81.0,1092.0,2063.0,2761.0,3667.0,616.0,965.0,2829.0,41.0,6137.0,3543.0,119857.0,61371.0,46087.0,59811.0,224328.0,429672.0,1.0,586288.0,612963.0,1246863.0,453947.0,1114762.0,6663501.0,51996774.0,490203.0,44005.0,,,119323.0,13426.0,14192.0,13192.0,14192.0,6342.0,10856.0,31808.0,535.0,3687.0,97114.0,69322.0,175508.0,257365.0,309219.0,368950.0,260199.0,226454.0,154063.0,158275.0,152277.0,144379.0,156905.0,182430.0,226833.0,238026.0,178108.0,211096.0,415423.0,196586.0,78463.0,31474.0,52074.0,165836.0,137215.0,150170.0,123548.0,107984.0,116549.0,18651.0,1215.0,2166.0,1180.0,2166.0,52074.0,161756.0,135721.0,145634.0,31474.0,1.0,,
