createAt,manageObject,M8010C36,M8010C37,M8010C38,M8010C39,M8010C40,M8010C41,M8010C42,M8010C43,M8010C44,M8010C45,M8010C46,M8010C47,M8010C48,M8010C49,M8010C50,M8010C51,M8010C52,M8010C53,M8010C54,M8010C61,M8010C62,M8010C67,M8010C57,M8010C58,M8010C60,M8010C76,M8010C77,M8010C78,M8010C79,M8010C80,M8010C81,M8010C82,M8010C83,M8010C84,M8010C85,M8010C86,M8010C87,M8010C88,M8010C89,M8010C90,M8010C91,M8010C112,M8010C113
2025-05-07T13:30:00.000-04:00:00,NE-MRBTS-690501,143.0,143.0,178.0,188.0,377.0,2731.0,25659.0,4511.0,13312.0,37521.0,22648.0,49287.0,123850.0,66302.0,35419.0,127611.0,-10206.0,5000.0,-1574.0,400067.0,10199.0,1187,218935.0,180877.0,12995.0,46.0,26.0,47.0,28.0,66.0,663.0,8479.0,2024.0,6948.0,11722.0,8782.0,23849.0,51476.0,28382.0,10831.0,45972.0,116484.0,199264.0
2025-05-07T14:00:00.000-04:00:00,NE-MRBTS-690501,386.0,1373.0,1900.0,3171.0,3478.0,10515.0,35850.0,8469.0,18846.0,33241.0,11391.0,37101.0,101409.0,79123.0,40435.0,193944.0,-13500.0,5000.0,-1117.0,751746.0,25830.0,1244,437240.0,314391.0,24262.0,72.0,392.0,252.0,746.0,1000.0,1950.0,20809.0,2766.0,12357.0,12200.0,4753.0,20415.0,39648.0,25568.0,6230.0,52469.0,160084.0,217286.0
2025-05-07T14:15:00.000-04:00:00,NE-MRBTS-690501,114.0,911.0,897.0,2871.0,4362.0,11062.0,55488.0,14578.0,29439.0,42980.0,21847.0,42561.0,118198.0,83429.0,51318.0,230208.0,-10031.0,5000.0,-1413.0,814488.0,9299.0,1090,483020.0,331423.0,28919.0,16.0,152.0,168.0,459.0,1055.0,2646.0,25573.0,3699.0,10037.0,11760.0,8426.0,19238.0,51198.0,34421.0,15223.0,77379.0,180858.0,266743.0
2025-05-07T14:30:00.000-04:00:00,NE-MRBTS-690501,204.0,1377.0,835.0,1919.0,3989.0,11959.0,43406.0,17606.0,29853.0,55308.0,38036.0,38145.0,92539.0,54755.0,30865.0,182810.0,-7274.0,5000.0,-416.0,672340.0,16215.0,1128,449001.0,223315.0,17162.0,28.0,295.0,65.0,225.0,501.0,2464.0,16725.0,6229.0,9609.0,16206.0,7152.0,12382.0,39245.0,24284.0,7133.0,64295.0,187269.0,209725.0
2025-05-07T15:00:00.000-04:00:00,NE-MRBTS-690501,282.0,1481.0,2686.0,2554.0,3171.0,12815.0,45659.0,12561.0,18170.0,30132.0,23128.0,31554.0,81479.0,81981.0,41489.0,192534.0,-8303.0,5000.0,-358.0,576975.0,16723.0,1132,385700.0,191216.0,17452.0,36.0,184.0,258.0,699.0,1047.0,5485.0,19617.0,3870.0,5767.0,7229.0,5583.0,8467.0,30973.0,33763.0,11500.0,55390.0,183123.0,208287.0
2025-05-07T15:15:00.000-04:00:00,NE-MRBTS-690501,420.0,1303.0,3960.0,6796.0,7790.0,15968.0,60314.0,26016.0,42083.0,25538.0,21036.0,30896.0,70440.0,105149.0,43818.0,210824.0,-9110.0,5000.0,-539.0,1002668.0,13719.0,1086,691210.0,311508.0,22884.0,211.0,702.0,1314.0,4441.0,3536.0,7750.0,26010.0,5713.0,13690.0,6690.0,3759.0,5316.0,27756.0,32853.0,11989.0,41469.0,268011.0,209527.0
2025-05-07T15:30:00.000-04:00:00,NE-MRBTS-690501,236.0,255.0,619.0,719.0,862.0,856.0,15624.0,2401.0,5110.0,9220.0,7023.0,8335.0,15360.0,19630.0,7045.0,119112.0,-8118.0,5000.0,-175.0,200877.0,3854.0,1100,142294.0,58420.0,9069.0,155.0,186.0,462.0,526.0,547.0,288.0,3981.0,728.0,1516.0,2121.0,1172.0,1527.0,5749.0,8378.0,2150.0,39911.0,72750.0,69616.0
2025-05-07T16:00:00.000-04:00:00,NE-MRBTS-690501,124.0,251.0,268.0,697.0,1848.0,6575.0,21630.0,10760.0,19254.0,31004.0,20471.0,20122.0,27881.0,22651.0,13056.0,57423.0,-7056.0,5000.0,-1679.0,249524.0,6715.0,1222,212241.0,37095.0,6955.0,9.0,27.0,39.0,193.0,515.0,2017.0,7305.0,3638.0,5233.0,8366.0,5182.0,4858.0,7053.0,7312.0,3729.0,19789.0,111660.0,76949.0
2025-05-07T16:15:00.000-04:00:00,NE-MRBTS-690501,6.0,58.0,242.0,1301.0,5131.0,11822.0,23844.0,14615.0,26690.0,42784.0,23605.0,19593.0,20511.0,12527.0,6090.0,34811.0,-8167.0,5000.0,-1110.0,230436.0,6336.0,1364,206561.0,23722.0,7397.0,3.0,11.0,53.0,481.0,1967.0,2861.0,7195.0,3770.0,13036.0,12810.0,5138.0,3944.0,2365.0,1246.0,339.0,13342.0,117486.0,71254.0
2025-05-07T16:30:00.000-04:00:00,NE-MRBTS-690501,421.0,254.0,640.0,1548.0,3907.0,7461.0,7772.0,5295.0,10243.0,14756.0,14905.0,17163.0,23167.0,8389.0,4750.0,35669.0,-7047.0,5000.0,-752.0,153818.0,9019.0,1352,143453.0,10203.0,3354.0,34.0,51.0,91.0,502.0,1190.0,1497.0,2685.0,2037.0,4315.0,4431.0,3290.0,2141.0,1205.0,612.0,178.0,12367.0,83414.0,36695.0
2025-05-07T17:00:00.000-04:00:00,NE-MRBTS-690501,75.0,64.0,158.0,223.0,294.0,654.0,4234.0,2583.0,7220.0,13427.0,12193.0,18746.0,19363.0,16519.0,11986.0,54979.0,-10281.0,5000.0,-280.0,92800.0,28868.0,1335,47502.0,45131.0,2723.0,10.0,7.0,31.0,70.0,90.0,226.0,1627.0,969.0,4088.0,6381.0,7768.0,9322.0,7663.0,5226.0,2779.0,22375.0,32147.0,68412.0
2025-05-07T17:15:00.000-04:00:00,NE-MRBTS-690501,9.0,13.0,35.0,175.0,474.0,2737.0,7880.0,11797.0,11536.0,16973.0,24747.0,21981.0,20780.0,13556.0,9101.0,43854.0,-6024.0,5000.0,62.0,284881.0,80198.0,1489,200047.0,84672.0,2170.0,4.0,,1.0,46.0,216.0,522.0,1247.0,2680.0,4508.0,7252.0,8609.0,4899.0,4883.0,4544.0,2801.0,15862.0,78496.0,57889.0
2025-05-07T17:30:00.000-04:00:00,NE-MRBTS-690501,173.0,231.0,357.0,1134.0,1958.0,4312.0,9467.0,14725.0,18507.0,21470.0,22047.0,19319.0,30677.0,35630.0,12241.0,42017.0,-8707.0,5000.0,-2096.0,261005.0,64414.0,1504,160284.0,100662.0,1973.0,60.0,55.0,100.0,437.0,764.0,1475.0,4512.0,3704.0,7158.0,9462.0,9395.0,5761.0,7823.0,5432.0,3883.0,13166.0,89439.0,73066.0
2025-05-07T18:00:00.000-04:00:00,NE-MRBTS-690501,847.0,189.0,1347.0,4146.0,8839.0,13873.0,13016.0,7121.0,10535.0,11909.0,14397.0,9788.0,23441.0,17988.0,9493.0,70258.0,-10571.0,5000.0,-2623.0,222469.0,6951.0,1402,179366.0,43309.0,6998.0,58.0,66.0,356.0,719.0,863.0,4396.0,8102.0,2074.0,3439.0,4580.0,3609.0,1629.0,5042.0,842.0,1002.0,23423.0,102290.0,60252.0
2025-05-07T18:15:00.000-04:00:00,NE-MRBTS-690501,57.0,6.0,21.0,72.0,244.0,453.0,3735.0,2047.0,4089.0,17606.0,15523.0,16656.0,32100.0,10900.0,4075.0,63921.0,-7545.0,5000.0,-998.0,133980.0,6864.0,1201,63358.0,70484.0,4555.0,3.0,,2.0,24.0,91.0,163.0,1982.0,1295.0,1876.0,5655.0,4843.0,5023.0,18849.0,1647.0,759.0,26357.0,37352.0,68828.0
2025-05-07T18:30:00.000-04:00:00,NE-MRBTS-690501,10.0,287.0,49.0,87.0,140.0,725.0,2909.0,2031.0,5028.0,17611.0,10937.0,8465.0,19592.0,10715.0,2292.0,38521.0,-7722.0,5000.0,-2058.0,42497.0,4398.0,1386,31044.0,11296.0,4042.0,,287.0,43.0,74.0,35.0,37.0,261.0,187.0,550.0,1866.0,1308.0,4061.0,13439.0,4226.0,691.0,14659.0,35693.0,42123.0
2025-05-07T19:00:00.000-04:00:00,NE-MRBTS-690501,11.0,24.0,77.0,71.0,112.0,826.0,6300.0,1990.0,11286.0,32487.0,20818.0,26285.0,35710.0,11577.0,3588.0,40344.0,-8978.0,5000.0,-3522.0,290608.0,14193.0,1231,194560.0,95969.0,4580.0,,1.0,,,9.0,47.0,842.0,233.0,1811.0,7400.0,6377.0,16113.0,21587.0,4272.0,1031.0,13365.0,44288.0,73842.0
2025-05-07T19:15:00.000-04:00:00,NE-MRBTS-690501,24.0,11.0,57.0,112.0,212.0,896.0,6986.0,2427.0,12524.0,35534.0,22243.0,32610.0,47826.0,20766.0,7374.0,57071.0,-8285.0,5000.0,-1340.0,263525.0,5806.0,1097,123055.0,140315.0,6971.0,6.0,,1.0,1.0,13.0,181.0,1181.0,692.0,1485.0,8123.0,8985.0,21228.0,29189.0,9821.0,2675.0,14105.0,50233.0,98046.0
2025-05-07T19:30:00.000-04:00:00,NE-MRBTS-690501,22.0,456.0,594.0,189.0,359.0,1865.0,10340.0,2669.0,22235.0,39759.0,22802.0,34847.0,27163.0,16251.0,4521.0,47110.0,-9812.0,5000.0,-3767.0,331511.0,11163.0,1169,226965.0,104509.0,3623.0,5.0,26.0,20.0,42.0,37.0,47.0,1045.0,616.0,2307.0,10846.0,13500.0,25659.0,14067.0,8188.0,1252.0,12548.0,49007.0,91210.0
2025-05-07T20:00:00.000-04:00:00,NE-MRBTS-690501,14.0,355.0,489.0,600.0,139.0,1318.0,3952.0,1563.0,7564.0,23205.0,9653.0,12909.0,10493.0,5521.0,2114.0,37334.0,-7614.0,5000.0,-3448.0,59578.0,2032.0,1319,36338.0,23024.0,3710.0,,,1.0,3.0,5.0,87.0,759.0,326.0,1442.0,6935.0,4159.0,8054.0,5372.0,1170.0,934.0,13189.0,27490.0,47226.0
2025-05-07T20:15:00.000-04:00:00,NE-MRBTS-690501,20.0,193.0,91.0,22.0,86.0,2751.0,1053.0,685.0,2260.0,4319.0,3687.0,2787.0,1258.0,3597.0,5442.0,47939.0,-6751.0,5000.0,2203.0,20373.0,1550.0,1336,11017.0,9153.0,1230.0,2.0,,,,47.0,58.0,297.0,238.0,929.0,2039.0,944.0,851.0,212.0,2258.0,4649.0,17560.0,12431.0,33749.0
2025-05-07T20:30:00.000-04:00:00,NE-MRBTS-690501,7.0,473.0,59.0,174.0,603.0,2491.0,2247.0,3009.0,5801.0,6115.0,5602.0,6561.0,6509.0,6683.0,5409.0,55859.0,-6171.0,5000.0,2036.0,39602.0,2236.0,1311,25663.0,13710.0,1072.0,1.0,9.0,6.0,91.0,290.0,410.0,1105.0,1676.0,2076.0,2194.0,1298.0,1857.0,1327.0,2871.0,3753.0,22021.0,22646.0,43895.0
2025-05-07T21:00:00.000-04:00:00,NE-MRBTS-690501,15.0,92.0,42.0,18.0,36.0,285.0,480.0,583.0,921.0,1534.0,428.0,847.0,731.0,674.0,9299.0,33134.0,-6410.0,5000.0,3984.0,42671.0,1308.0,1248,9869.0,32629.0,1895.0,1.0,39.0,8.0,1.0,4.0,83.0,115.0,84.0,106.0,578.0,210.0,427.0,160.0,206.0,9004.0,7437.0,11945.0,18725.0
2025-05-07T21:15:00.000-04:00:00,NE-MRBTS-690501,9.0,976.0,187.0,244.0,216.0,865.0,1102.0,1260.0,2939.0,2675.0,574.0,982.0,449.0,523.0,1101.0,11196.0,-3992.0,2643.0,19.0,19457.0,5803.0,1623,18607.0,705.0,1111.0,,37.0,82.0,52.0,58.0,23.0,109.0,140.0,145.0,432.0,75.0,459.0,93.0,71.0,893.0,1935.0,13584.0,7194.0
2025-05-07T21:30:00.000-04:00:00,NE-MRBTS-690501,7.0,104.0,21.0,70.0,197.0,322.0,419.0,198.0,483.0,1040.0,322.0,921.0,503.0,243.0,910.0,9909.0,-5931.0,1416.0,-790.0,7144.0,2580.0,1555,6603.0,382.0,893.0,,,,1.0,3.0,5.0,34.0,52.0,116.0,232.0,59.0,427.0,298.0,44.0,745.0,2120.0,8401.0,5805.0
2025-05-07T22:00:00.000-04:00:00,NE-MRBTS-690501,10.0,129.0,47.0,86.0,136.0,189.0,645.0,379.0,646.0,1542.0,408.0,622.0,553.0,369.0,2602.0,12176.0,-4084.0,5000.0,340.0,8150.0,2366.0,1518,6673.0,1334.0,1002.0,,10.0,8.0,12.0,6.0,23.0,61.0,30.0,174.0,465.0,122.0,286.0,207.0,169.0,2102.0,2513.0,9099.0,6806.0
2025-05-07T22:15:00.000-04:00:00,NE-MRBTS-690501,2.0,1.0,,,1.0,101.0,374.0,185.0,155.0,646.0,106.0,197.0,391.0,508.0,1921.0,6142.0,-5292.0,1403.0,-368.0,3684.0,1073.0,1487,3140.0,411.0,455.0,,,,,,94.0,137.0,50.0,45.0,168.0,64.0,138.0,183.0,215.0,1078.0,1150.0,5445.0,4784.0
2025-05-07T22:30:00.000-04:00:00,NE-MRBTS-690501,7.0,,,,5.0,44.0,578.0,472.0,301.0,1372.0,229.0,539.0,760.0,905.0,1465.0,8225.0,-5587.0,1125.0,-632.0,3618.0,1105.0,1488,3257.0,227.0,550.0,,,,,3.0,31.0,357.0,133.0,79.0,253.0,144.0,251.0,457.0,443.0,605.0,1742.0,5904.0,4503.0
2025-05-07T23:00:00.000-04:00:00,NE-MRBTS-690501,8.0,257.0,85.0,179.0,11.0,270.0,456.0,425.0,725.0,942.0,789.0,578.0,795.0,1424.0,392.0,7192.0,-4667.0,406.0,-708.0,4116.0,1133.0,1488,3585.0,386.0,664.0,,,,,,8.0,125.0,17.0,44.0,183.0,471.0,158.0,155.0,402.0,28.0,1383.0,6591.0,4959.0
2025-05-07T23:15:00.000-04:00:00,NE-MRBTS-690501,7.0,185.0,39.0,168.0,17.0,534.0,168.0,52.0,189.0,635.0,173.0,677.0,928.0,2602.0,168.0,6028.0,-2250.0,1718.0,-287.0,3477.0,1089.0,1489,3045.0,301.0,423.0,,,,,,,26.0,32.0,99.0,185.0,74.0,233.0,478.0,965.0,63.0,1094.0,4437.0,4877.0
2025-05-07T23:30:00.000-04:00:00,NE-MRBTS-690501,5.0,,,,1.0,77.0,246.0,109.0,370.0,1192.0,699.0,887.0,1718.0,2002.0,310.0,7210.0,-4334.0,2406.0,-550.0,3560.0,1242.0,1487,3181.0,235.0,429.0,1.0,,,,,,85.0,89.0,203.0,509.0,533.0,311.0,900.0,704.0,212.0,1429.0,4789.0,5075.0
2025-05-08T00:00:00.000-04:00:00,NE-MRBTS-690501,5.0,64.0,12.0,95.0,6.0,921.0,149.0,59.0,190.0,718.0,334.0,676.0,1071.0,323.0,409.0,11975.0,-3839.0,5000.0,619.0,5335.0,931.0,1467,3860.0,1321.0,725.0,1.0,,,,,3.0,35.0,9.0,116.0,257.0,184.0,269.0,598.0,80.0,255.0,2812.0,6116.0,6256.0
2025-05-08T00:15:00.000-04:00:00,NE-MRBTS-690501,8.0,144.0,31.0,259.0,1.0,1639.0,125.0,74.0,73.0,291.0,257.0,529.0,671.0,233.0,394.0,6065.0,-3219.0,3249.0,-227.0,3256.0,1124.0,1494,2849.0,276.0,422.0,,,,30.0,,,28.0,4.0,28.0,109.0,103.0,77.0,205.0,40.0,145.0,556.0,4493.0,4990.0
2025-05-08T00:30:00.000-04:00:00,NE-MRBTS-690501,8.0,164.0,347.0,450.0,188.0,618.0,341.0,271.0,461.0,1178.0,1928.0,1898.0,2668.0,842.0,1942.0,11388.0,-3542.0,5000.0,724.0,7309.0,1301.0,1455,5707.0,1447.0,1006.0,2.0,,66.0,84.0,31.0,45.0,108.0,55.0,153.0,438.0,921.0,759.0,1065.0,247.0,574.0,2641.0,7486.0,9796.0
2025-05-08T01:00:00.000-04:00:00,NE-MRBTS-690501,6.0,1.0,230.0,4.0,2.0,22.0,127.0,99.0,359.0,1345.0,1791.0,2293.0,3924.0,2965.0,2778.0,20258.0,-6558.0,5000.0,1612.0,8496.0,1503.0,1430,6978.0,1358.0,1305.0,1.0,,,,,1.0,47.0,31.0,178.0,611.0,807.0,1004.0,1912.0,1343.0,1004.0,6180.0,9320.0,13038.0
2025-05-08T01:15:00.000-04:00:00,NE-MRBTS-690501,16.0,95.0,326.0,196.0,58.0,581.0,572.0,1039.0,1696.0,3478.0,3935.0,4075.0,6315.0,3421.0,2544.0,11123.0,-5261.0,5000.0,-403.0,11217.0,1613.0,1391,8975.0,2076.0,899.0,,,,5.0,6.0,28.0,69.0,260.0,837.0,1475.0,1692.0,1856.0,2871.0,1106.0,659.0,2540.0,10575.0,15257.0
2025-05-08T01:30:00.000-04:00:00,NE-MRBTS-690501,25.0,280.0,279.0,422.0,361.0,1946.0,509.0,643.0,766.0,2224.0,1981.0,1904.0,4577.0,2071.0,2124.0,14456.0,-7492.0,5000.0,-504.0,9823.0,1506.0,1399,7931.0,1731.0,1014.0,2.0,,21.0,86.0,167.0,78.0,89.0,162.0,360.0,796.0,871.0,756.0,1674.0,277.0,478.0,4338.0,9366.0,14994.0
2025-05-08T02:00:00.000-04:00:00,NE-MRBTS-690501,5.0,1.0,112.0,188.0,482.0,484.0,1278.0,1656.0,2380.0,4091.0,4801.0,9631.0,25643.0,6251.0,9162.0,22244.0,-5159.0,5000.0,316.0,83456.0,1341.0,1179,59111.0,24197.0,1578.0,,,9.0,133.0,202.0,272.0,596.0,674.0,913.0,1560.0,2121.0,5136.0,14956.0,1764.0,2364.0,5305.0,17235.0,35981.0
2025-05-08T02:15:00.000-04:00:00,NE-MRBTS-690501,4.0,62.0,362.0,181.0,658.0,2217.0,3626.0,4441.0,6676.0,10162.0,7410.0,7119.0,10333.0,2959.0,5069.0,8073.0,-3192.0,5000.0,478.0,65789.0,1236.0,1213,44832.0,20809.0,1060.0,,36.0,63.0,87.0,240.0,1418.0,2232.0,2418.0,2546.0,3833.0,3220.0,2453.0,2705.0,302.0,407.0,1281.0,24316.0,23215.0
2025-05-08T02:30:00.000-04:00:00,NE-MRBTS-690501,6.0,,35.0,1.0,40.0,327.0,860.0,1103.0,2093.0,5538.0,6538.0,10238.0,24265.0,6223.0,6278.0,9690.0,-4334.0,5000.0,475.0,78834.0,1197.0,1158,66986.0,11705.0,1082.0,1.0,,,,19.0,38.0,190.0,345.0,1008.0,2444.0,2888.0,2664.0,4087.0,794.0,797.0,1645.0,40170.0,16901.0
2025-05-08T03:00:00.000-04:00:00,NE-MRBTS-690501,15.0,72.0,451.0,193.0,45.0,781.0,286.0,460.0,1525.0,3015.0,5878.0,7226.0,13236.0,6781.0,14902.0,38548.0,-4832.0,5000.0,935.0,63588.0,4503.0,1231,37217.0,26195.0,2549.0,1.0,,,,1.0,4.0,80.0,162.0,585.0,1390.0,2994.0,3533.0,6093.0,3231.0,5857.0,7353.0,27635.0,34357.0
2025-05-08T03:15:00.000-04:00:00,NE-MRBTS-690501,14.0,262.0,1206.0,377.0,3.0,757.0,1701.0,841.0,724.0,2078.0,4428.0,8420.0,14685.0,7226.0,10003.0,48448.0,-4938.0,5000.0,1972.0,47169.0,2847.0,1241,26070.0,20899.0,2144.0,,,,,,5.0,84.0,15.0,128.0,800.0,2098.0,4211.0,6980.0,3548.0,4060.0,15947.0,18062.0,44902.0
2025-05-08T03:30:00.000-04:00:00,NE-MRBTS-690501,11.0,215.0,284.0,522.0,414.0,4954.0,444.0,571.0,1112.0,2086.0,2650.0,5058.0,12786.0,14282.0,4251.0,143341.0,-5997.0,5000.0,287.0,137836.0,3230.0,1155,51636.0,85997.0,984.0,3.0,40.0,108.0,173.0,179.0,48.0,89.0,172.0,547.0,936.0,1105.0,1927.0,7434.0,11636.0,1956.0,59750.0,13253.0,93221.0
2025-05-08T04:00:00.000-04:00:00,NE-MRBTS-690501,6.0,10.0,53.0,31.0,66.0,102.0,329.0,399.0,567.0,1315.0,1838.0,31437.0,14138.0,4670.0,18069.0,144620.0,-7746.0,5000.0,-1210.0,222114.0,1385.0,1046,51649.0,170270.0,469.0,1.0,2.0,5.0,7.0,29.0,11.0,87.0,55.0,188.0,369.0,1190.0,30626.0,12088.0,3965.0,3579.0,51428.0,10150.0,103510.0
2025-05-08T04:15:00.000-04:00:00,NE-MRBTS-690501,1.0,169.0,118.0,183.0,5.0,1034.0,212.0,64.0,143.0,622.0,498.0,7651.0,14955.0,5705.0,19655.0,156132.0,-6629.0,5000.0,-1287.0,134956.0,2579.0,1085,45374.0,89388.0,439.0,,,,,,,30.0,8.0,66.0,255.0,334.0,6897.0,12765.0,5340.0,16400.0,55550.0,8489.0,100666.0
2025-05-08T04:30:00.000-04:00:00,NE-MRBTS-690501,13.0,11.0,12.0,30.0,1.0,292.0,113.0,21.0,365.0,682.0,529.0,1960.0,11504.0,7848.0,21832.0,158421.0,-6746.0,5000.0,-1500.0,122308.0,3692.0,1095,39909.0,82196.0,640.0,2.0,,,,,6.0,38.0,5.0,254.0,378.0,342.0,1054.0,9247.0,7271.0,21163.0,56632.0,9946.0,96966.0
2025-05-08T05:00:00.000-04:00:00,NE-MRBTS-690501,16.0,74.0,227.0,67.0,4.0,356.0,191.0,32.0,214.0,277.0,496.0,1572.0,3536.0,17361.0,20444.0,130516.0,-5944.0,5000.0,1689.0,99444.0,3617.0,1133,25646.0,73599.0,771.0,,1.0,,,,7.0,30.0,2.0,49.0,146.0,286.0,583.0,1594.0,8561.0,10535.0,60378.0,9137.0,84288.0
2025-05-08T05:15:00.000-04:00:00,NE-MRBTS-690501,7.0,7.0,14.0,9.0,2.0,13.0,85.0,15.0,111.0,548.0,681.0,1171.0,9187.0,42797.0,33802.0,106162.0,-5485.0,5000.0,-522.0,130974.0,1402.0,1102,31163.0,99601.0,453.0,1.0,,,1.0,,3.0,33.0,4.0,84.0,262.0,496.0,581.0,5408.0,22416.0,12315.0,51485.0,9812.0,94601.0
2025-05-08T05:30:00.000-04:00:00,NE-MRBTS-690501,12.0,18.0,45.0,65.0,4.0,46.0,469.0,64.0,139.0,2577.0,885.0,1805.0,7943.0,19978.0,15718.0,163720.0,-5761.0,5000.0,1627.0,193556.0,7646.0,1066,40649.0,152683.0,304.0,3.0,,,,,,222.0,3.0,70.0,338.0,657.0,1022.0,5002.0,14613.0,10866.0,70909.0,9076.0,112110.0
2025-05-08T06:00:00.000-04:00:00,NE-MRBTS-690501,56.0,23.0,46.0,120.0,227.0,281.0,1704.0,527.0,1147.0,14210.0,2297.0,7145.0,23103.0,14950.0,10200.0,92165.0,-6941.0,5000.0,-252.0,95144.0,10302.0,1185,29237.0,65698.0,828.0,6.0,1.0,1.0,2.0,3.0,6.0,152.0,28.0,291.0,2591.0,868.0,3964.0,12203.0,8248.0,3522.0,43983.0,16007.0,75875.0
2025-05-08T06:15:00.000-04:00:00,NE-MRBTS-690501,234.0,705.0,1526.0,837.0,129.0,2909.0,8631.0,1206.0,2342.0,12311.0,4959.0,9637.0,22922.0,16972.0,13901.0,77189.0,-9930.0,5000.0,-853.0,135896.0,13327.0,1214,55362.0,80342.0,3023.0,3.0,3.0,2.0,2.0,1.0,90.0,4642.0,335.0,934.0,7518.0,3000.0,4604.0,10180.0,5083.0,4838.0,29885.0,28514.0,91273.0
2025-05-08T06:30:00.000-04:00:00,NE-MRBTS-690501,53.0,45.0,92.0,100.0,185.0,627.0,10315.0,1955.0,3133.0,8993.0,6100.0,5979.0,12668.0,12772.0,7556.0,50359.0,-9228.0,5000.0,-3230.0,98189.0,2748.0,1251,63822.0,34182.0,2998.0,2.0,5.0,8.0,15.0,27.0,257.0,8357.0,1399.0,1540.0,5275.0,2980.0,1890.0,2704.0,1880.0,1647.0,19044.0,35542.0,60993.0
2025-05-08T07:00:00.000-04:00:00,NE-MRBTS-690501,9.0,22.0,24.0,34.0,95.0,270.0,9358.0,1037.0,4096.0,16610.0,11825.0,18789.0,33312.0,28544.0,13517.0,124177.0,-8270.0,5000.0,-2744.0,208386.0,1771.0,1070,87684.0,120506.0,4852.0,5.0,1.0,4.0,4.0,10.0,103.0,6746.0,286.0,1929.0,9711.0,9870.0,12018.0,14430.0,5138.0,1277.0,54521.0,33914.0,118144.0
2025-05-08T07:15:00.000-04:00:00,NE-MRBTS-690501,8.0,53.0,53.0,24.0,49.0,222.0,7380.0,1237.0,5014.0,17750.0,12118.0,18644.0,31152.0,25468.0,14404.0,176720.0,-8011.0,5000.0,-926.0,262601.0,3264.0,1036,98149.0,164264.0,4756.0,2.0,2.0,3.0,1.0,1.0,81.0,3358.0,281.0,2598.0,10370.0,10276.0,10543.0,13151.0,4847.0,1891.0,81969.0,30659.0,139716.0
2025-05-08T07:30:00.000-04:00:00,NE-MRBTS-690501,125.0,350.0,503.0,398.0,356.0,1898.0,14352.0,1741.0,11485.0,35547.0,19782.0,27751.0,27178.0,22381.0,14932.0,161225.0,-8922.0,5000.0,-1659.0,339734.0,4434.0,1074,127633.0,211927.0,7882.0,36.0,139.0,25.0,41.0,59.0,151.0,8298.0,581.0,6471.0,16730.0,11350.0,16214.0,13013.0,1803.0,1022.0,74434.0,35094.0,153503.0
2025-05-08T08:00:00.000-04:00:00,NE-MRBTS-690501,88.0,2141.0,5017.0,8365.0,10549.0,18061.0,210388.0,9440.0,21047.0,25661.0,11621.0,16759.0,22457.0,39978.0,91077.0,228900.0,-12248.0,5000.0,-1621.0,374858.0,14460.0,1190,251627.0,123063.0,15367.0,17.0,290.0,910.0,3608.0,6080.0,4685.0,23464.0,766.0,3634.0,10386.0,6625.0,4052.0,7312.0,20425.0,68004.0,135870.0,101059.0,326896.0
2025-05-08T08:15:00.000-04:00:00,NE-MRBTS-690501,137.0,604.0,1531.0,2391.0,3810.0,8060.0,141185.0,6058.0,13392.0,26819.0,13075.0,20174.0,29220.0,32464.0,69679.0,241552.0,-13500.0,5000.0,-49.0,276766.0,27134.0,1298,120691.0,155859.0,9986.0,25.0,86.0,389.0,914.0,1351.0,1518.0,17135.0,665.0,2558.0,8882.0,6408.0,6860.0,15141.0,15976.0,48644.0,132173.0,84371.0,268345.0
2025-05-08T08:30:00.000-04:00:00,NE-MRBTS-690501,48.0,319.0,2234.0,1841.0,1344.0,4717.0,145366.0,7868.0,10341.0,18817.0,15823.0,20050.0,33602.0,41178.0,91362.0,243980.0,-9815.0,5000.0,127.0,200364.0,13940.0,1155,93600.0,106530.0,13163.0,8.0,15.0,14.0,37.0,194.0,626.0,14933.0,1228.0,5417.0,6107.0,4385.0,8193.0,15422.0,22222.0,69862.0,120531.0,84583.0,287597.0
2025-05-08T09:00:00.000-04:00:00,NE-MRBTS-690501,247.0,1985.0,1452.0,2043.0,3544.0,9828.0,135789.0,14251.0,23533.0,32799.0,22269.0,23202.0,37852.0,67265.0,83644.0,261776.0,-7585.0,5000.0,-82.0,581832.0,33007.0,1296,301702.0,279971.0,16698.0,36.0,273.0,144.0,355.0,667.0,2067.0,19603.0,2856.0,7092.0,9318.0,6853.0,7673.0,11312.0,39069.0,58011.0,108585.0,164442.0,282420.0
2025-05-08T09:15:00.000-04:00:00,NE-MRBTS-690501,342.0,763.0,1375.0,1231.0,1290.0,24357.0,112935.0,7019.0,13698.0,29231.0,26424.0,26947.0,32387.0,58602.0,93452.0,216822.0,-7196.0,5000.0,211.0,258268.0,7976.0,1092,164413.0,93610.0,16187.0,16.0,11.0,37.0,125.0,296.0,2554.0,17505.0,2764.0,3554.0,5874.0,5883.0,8986.0,13600.0,33783.0,64043.0,86152.0,126350.0,275489.0
