createAt,manageObject,M8038C0,M8038C1,M8038C2,M8038C3,M8038C4,M8038C5,M8038C26,M8038C27,M8038C44,M8038C45,M8038C53,M8038C6,M8038C7,M8038C50,M8038C79,M8038C80,M8038C8,M8038C9,M8038C49,M8038C56,M8038C76,M8038C77
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-414225,,900,,32.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T23:45:00.000-03:00:00,NE-MRBTS-414225,4.0,900,,16.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T23:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-06T23:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-414225,1.0,900,,40.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-414225,4.0,900,,40.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-414225,1.0,900,,40.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T00:45:00.000-03:00:00,NE-MRBTS-414225,1.0,900,,8.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T00:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T00:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-414225,,900,,64.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-414225,,900,,48.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-414225,,900,,24.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T01:45:00.000-03:00:00,NE-MRBTS-414225,1.0,900,,64.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T01:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T01:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-414225,,900,,16.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-414225,,900,,8.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T02:45:00.000-03:00:00,NE-MRBTS-414225,,900,,16.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T02:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T02:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-414225,2.0,900,,16.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-414225,2.0,900,,40.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T03:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T03:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T03:45:00.000-03:00:00,NE-MRBTS-414225,1.0,900,,8.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-414225,5.0,900,,80.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-414225,,900,,32.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-414225,1.0,900,,24.0,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-414225,285.0,900,5873637.0,1047.0,419357.0,1001.0,2756080.0,7755.0,40080592.0,3278.0,,6773.0,900000,81057.0,92.0,4.0,9272.0,900000,30870.0,100.0,80.0,2.0
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-414225,80.0,900,13191.0,462.0,7264.0,53.0,44000.0,341.0,48344.0,14.0,,642.0,900000,480.0,92.0,,461.0,900000,1618.0,100.0,80.0,
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-414225,100.0,900,448184.0,479.0,82078.0,115.0,463712.0,1357.0,1735616.0,211.0,,1858.0,900000,7539.0,92.0,,2111.0,900000,6168.0,100.0,80.0,
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T10:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T10:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T10:45:00.000-03:00:00,NE-MRBTS-414225,63.0,900,1159895.0,535.0,52620.0,35.0,364192.0,2028.0,7196224.0,541.0,,1442.0,900000,15532.0,92.0,1.0,2828.0,900000,5557.0,100.0,80.0,
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-414225,287.0,900,2853608.0,466.0,509434.0,105.0,2806552.0,19608.0,16902024.0,1319.0,,5617.0,900000,44794.0,92.0,2.0,23954.0,900000,110677.0,100.0,80.0,7.0
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-414225,73.0,900,64286.0,456.0,26561.0,33.0,195304.0,1180.0,182128.0,78.0,,489.0,900000,1533.0,92.0,,1240.0,900000,5707.0,100.0,80.0,
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-414225,221.0,900,342948.0,1404.0,130892.0,905.0,850272.0,3321.0,1531168.0,247.0,,2036.0,900000,8656.0,92.0,,3931.0,900000,13931.0,100.0,80.0,1.0
2025-05-08T11:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T11:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T11:45:00.000-03:00:00,NE-MRBTS-414225,45.0,900,14966.0,544.0,13379.0,100.0,96568.0,188.0,40496.0,4.0,,83.0,900000,419.0,92.0,,227.0,900000,1228.0,100.0,80.0,
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-414225,104.0,900,199928.0,689.0,47584.0,63.0,325232.0,1865.0,728128.0,98.0,,1724.0,900000,4146.0,92.0,,2173.0,900000,9943.0,100.0,80.0,1.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-414225,75.0,900,96726.0,458.0,52565.0,90.0,354448.0,4814.0,404488.0,130.0,,406.0,900000,2703.0,92.0,,1353.0,900000,8610.0,100.0,80.0,
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-414225,170.0,900,162668.0,1020.0,55285.0,89.0,355792.0,1479.0,598504.0,185.0,,1031.0,900000,5241.0,92.0,,1843.0,900000,8522.0,100.0,80.0,
2025-05-08T12:45:00.000-03:00:00,NE-MRBTS-414225,58.0,900,76.0,395.0,1544.0,81.0,12048.0,57.0,,,,1.0,900000,78.0,8.0,,83.0,900000,962.0,100.0,80.0,
2025-05-08T12:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T12:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-414225,38.0,900,5564.0,374.0,3009.0,36.0,19352.0,289.0,24944.0,2.0,,79.0,900000,276.0,92.0,,109.0,900000,777.0,100.0,80.0,
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-414225,11.0,900,154.0,169.0,199.0,9.0,1504.0,30.0,,,,14.0,900000,26.0,8.0,,41.0,900000,122.0,100.0,28.0,
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-414225,26.0,900,2843.0,252.0,3876.0,14.0,26936.0,108.0,,,,43.0,900000,122.0,64.0,,132.0,900000,595.0,100.0,80.0,
2025-05-08T13:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T13:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T13:45:00.000-03:00:00,NE-MRBTS-414225,25.0,900,22971.0,302.0,16838.0,18.0,108480.0,93.0,75464.0,6.0,,38.0,900000,475.0,92.0,,199.0,900000,646.0,100.0,80.0,
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-414225,22.0,900,634.0,296.0,778.0,32.0,6056.0,96.0,,,,58.0,900000,70.0,16.0,,114.0,900000,261.0,100.0,28.0,
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-414225,24.0,900,1813.0,370.0,924.0,18.0,256.0,4.0,992.0,17.0,,50.0,900000,110.0,40.0,,28.0,900000,235.0,100.0,35.0,
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900000,,,,,900000,,,,
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-414225,14.0,900,232.0,169.0,208.0,63.0,1528.0,30.0,,,,56.0,900000,34.0,8.0,,42.0,900000,180.0,100.0,35.0,
2025-05-08T14:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900001,,,,,900000,,,,
2025-05-08T14:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900001,,,,,900000,,,,
2025-05-08T14:45:00.000-03:00:00,NE-MRBTS-414225,21.0,900,813.0,331.0,568.0,30.0,376.0,2.0,608.0,1.0,,96.0,900001,78.0,32.0,,22.0,900000,215.0,100.0,25.0,
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900001,,,,,900000,,,,
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900001,,,,,900000,,,,
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-414225,23.0,900,15382.0,532.0,13990.0,818.0,107528.0,314.0,101256.0,9.0,,36.0,900001,343.0,92.0,,349.0,900000,2253.0,100.0,80.0,
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900002,,,,,900000,,,,
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900002,,,,,900000,,,,
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-414225,14.0,900,3441.0,115.0,3011.0,60.0,19992.0,126.0,14536.0,1.0,,12.0,900002,95.0,92.0,,141.0,900000,556.0,100.0,80.0,
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900002,,,,,900000,,,,
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900002,,,,,900000,,,,
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-414225,24.0,900,,750.0,126.0,1598.0,928.0,15.0,,,,,900002,48.0,16.0,,19.0,900000,170.0,100.0,25.0,
2025-05-08T15:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900005,,,,,900000,,,,
2025-05-08T15:45:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900005,,,,,900000,,,,
2025-05-08T15:45:00.000-03:00:00,NE-MRBTS-414225,34.0,900,,838.0,,1659.0,,,,,,,900005,54.0,16.0,,,900000,206.0,,25.0,
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900003,,,,,900000,,,,
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900003,,,,,900000,,,,
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-414225,24.0,900,,788.0,,1612.0,,,,,,,900003,50.0,16.0,,,900000,94.0,,25.0,
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900003,,,,,900000,,,,
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900003,,,,,900000,,,,
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-414225,29.0,900,17131.0,519.0,16397.0,806.0,108080.0,70.0,56088.0,5.0,,39.0,900003,510.0,92.0,,439.0,900000,741.0,100.0,80.0,
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900004,,,,,900000,,,,
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-414225,,900,,,,,,,,,,,900004,,,,,900000,,,,
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-414225,27.0,900,16204.0,708.0,14318.0,1594.0,90752.0,64.0,35688.0,14.0,,33.0,900004,835.0,92.0,,109.0,900000,568.0,100.0,80.0,
2025-05-06T14:00:00.000-04:00:00,NE-MRBTS-690501,10173.0,900,273418766.0,33372.0,25902235.0,9513.0,149240736.0,385425.0,1713016816.0,174281.0,1.0,362632.0,900000,7799910.0,100.0,173.0,607470.0,900000,2716301.0,135.0,100.0,65.0
2025-05-06T14:15:00.000-04:00:00,NE-MRBTS-690501,9606.0,900,402234174.0,34259.0,33355218.0,8247.0,217893144.0,310360.0,2553180544.0,243124.0,1.0,477213.0,900000,10582781.0,100.0,235.0,489446.0,900000,3057484.0,134.0,100.0,74.0
2025-05-06T14:30:00.000-04:00:00,NE-MRBTS-690501,10945.0,900,256126542.0,34657.0,20094745.0,7347.0,107005160.0,232912.0,1411327176.0,130588.0,99.0,378700.0,900000,6553995.0,100.0,146.0,386690.0,900000,1545647.0,119.0,100.0,37.0
2025-05-06T15:00:00.000-04:00:00,NE-MRBTS-690501,9669.0,900,282534016.0,35831.0,21561287.0,8652.0,118381952.0,297895.0,1432806952.0,145627.0,1.0,382613.0,900000,7463335.0,100.0,166.0,442656.0,900000,2081737.0,124.0,100.0,50.0
2025-05-06T15:15:00.000-04:00:00,NE-MRBTS-690501,9127.0,900,307445650.0,32497.0,21378958.0,11873.0,142022960.0,351354.0,1778539088.0,140075.0,1.0,329435.0,900000,7148373.0,100.0,159.0,462355.0,900000,2286296.0,125.0,100.0,55.0
2025-05-06T15:30:00.000-04:00:00,NE-MRBTS-690501,10978.0,900,192967708.0,37464.0,17194607.0,10062.0,99090000.0,231412.0,996218880.0,82231.0,1.0,268448.0,900000,5039763.0,100.0,112.0,400097.0,900000,1834290.0,121.0,100.0,44.0
2025-05-06T16:00:00.000-04:00:00,NE-MRBTS-690501,8841.0,900,28780762.0,32429.0,7117989.0,7973.0,38763328.0,95542.0,174204664.0,21032.0,1.0,186316.0,900000,1095687.0,100.0,24.0,238311.0,900000,837402.0,114.0,100.0,20.0
2025-05-06T16:15:00.000-04:00:00,NE-MRBTS-690501,7121.0,900,13092748.0,28027.0,4627268.0,8451.0,23577888.0,68247.0,58082328.0,7821.0,1.0,107814.0,900000,423823.0,100.0,9.0,122871.0,900000,467126.0,107.0,100.0,11.0
2025-05-06T16:30:00.000-04:00:00,NE-MRBTS-690501,4030.0,900,11593788.0,18110.0,5333334.0,5753.0,25997072.0,83259.0,44327184.0,6059.0,1.0,65396.0,900000,334297.0,100.0,7.0,126594.0,900000,528601.0,103.0,100.0,12.0
2025-05-06T16:45:00.000-04:00:00,NE-MRBTS-690501,3404.0,900,22112428.0,18587.0,3530298.0,5952.0,20236216.0,36497.0,114623896.0,13661.0,,78860.0,900000,760843.0,100.0,17.0,79080.0,900000,350175.0,104.0,100.0,8.0
2025-05-06T17:00:00.000-04:00:00,NE-MRBTS-690501,3640.0,900,81045759.0,14910.0,9734589.0,5874.0,57396840.0,195957.0,449425184.0,40280.0,34.0,127992.0,900000,1984029.0,100.0,44.0,274007.0,900000,1316983.0,111.0,100.0,31.0
2025-05-06T17:15:00.000-04:00:00,NE-MRBTS-690501,4012.0,900,26286866.0,13811.0,9100525.0,4913.0,59461968.0,337161.0,153210584.0,29452.0,1.0,100431.0,900000,1413566.0,100.0,31.0,451655.0,900000,1896070.0,118.0,100.0,45.0
2025-05-06T17:30:00.000-04:00:00,NE-MRBTS-690501,4234.0,900,14494328.0,17347.0,3919199.0,5056.0,21987408.0,83973.0,74763120.0,6986.0,1.0,45089.0,900000,390544.0,100.0,9.0,119956.0,900000,549325.0,103.0,100.0,13.0
2025-05-06T17:45:00.000-04:00:00,NE-MRBTS-690501,3909.0,900,17347637.0,18482.0,4168951.0,5556.0,24960816.0,81065.0,72655080.0,7494.0,,47008.0,900000,362901.0,100.0,8.0,104623.0,900000,608018.0,104.0,100.0,15.0
2025-05-06T18:00:00.000-04:00:00,NE-MRBTS-690501,3249.0,900,14400836.0,17882.0,4442658.0,6585.0,27781664.0,79319.0,62749224.0,5886.0,20.0,58311.0,900000,334083.0,100.0,7.0,125863.0,900000,765734.0,102.0,100.0,18.0
2025-05-06T18:15:00.000-04:00:00,NE-MRBTS-690501,3089.0,900,161650159.0,13271.0,10543527.0,4853.0,67118296.0,110123.0,989326608.0,76088.0,1.0,153765.0,900000,4349851.0,100.0,97.0,128302.0,900000,875959.0,102.0,100.0,21.0
2025-05-06T18:30:00.000-04:00:00,NE-MRBTS-690501,2481.0,900,89282380.0,12113.0,6464503.0,4881.0,35124640.0,88678.0,563857776.0,42980.0,,86101.0,900000,2406289.0,100.0,53.0,105875.0,900000,518754.0,103.0,100.0,12.0
2025-05-06T18:45:00.000-04:00:00,NE-MRBTS-690501,3070.0,900,80821799.0,14243.0,8255835.0,5367.0,49117840.0,103579.0,470602192.0,39939.0,56.0,103784.0,900000,2308660.0,100.0,51.0,148275.0,900000,843024.0,106.0,100.0,20.0
2025-05-06T19:00:00.000-04:00:00,NE-MRBTS-690501,2236.0,900,23472493.0,12437.0,1118506.0,4941.0,5435120.0,10520.0,102301792.0,2653.0,1.0,20686.0,900000,214242.0,100.0,5.0,15623.0,900000,53475.0,100.0,100.0,1.0
2025-05-06T19:15:00.000-04:00:00,NE-MRBTS-690501,3429.0,900,17555884.0,17638.0,7750564.0,5162.0,51893544.0,16761.0,111565136.0,10891.0,1.0,40546.0,900000,460500.0,100.0,10.0,43882.0,900000,238279.0,102.0,100.0,6.0
2025-05-06T19:30:00.000-04:00:00,NE-MRBTS-690501,4673.0,900,145564012.0,23970.0,21510750.0,17531.0,135690000.0,231127.0,896054144.0,87432.0,,166128.0,900000,4505056.0,100.0,100.0,290916.0,900000,2056576.0,113.0,100.0,49.0
2025-05-06T19:45:00.000-04:00:00,NE-MRBTS-690501,4850.0,900,388886939.0,22737.0,56491196.0,14001.0,391969784.0,293533.0,2574737880.0,200605.0,1.0,320401.0,900000,10723502.0,100.0,238.0,367292.0,900000,3111937.0,110.0,100.0,75.0
2025-05-06T20:00:00.000-04:00:00,NE-MRBTS-690501,3436.0,900,223930208.0,19318.0,31531250.0,5476.0,216863704.0,164715.0,1520911784.0,113065.0,,195278.0,900000,5959488.0,100.0,132.0,210513.0,900000,1453605.0,110.0,100.0,35.0
2025-05-06T20:15:00.000-04:00:00,NE-MRBTS-690501,3943.0,900,343353152.0,19813.0,35020270.0,5832.0,214581288.0,229250.0,2137183032.0,178630.0,,308203.0,900000,10115080.0,100.0,225.0,299926.0,900000,1632651.0,106.0,100.0,39.0
2025-05-06T20:30:00.000-04:00:00,NE-MRBTS-690501,4262.0,900,100278597.0,21418.0,10197037.0,5645.0,57269016.0,81035.0,679487432.0,58100.0,1.0,113845.0,900000,3091319.0,100.0,68.0,101667.0,900000,564120.0,103.0,100.0,14.0
2025-05-06T20:45:00.000-04:00:00,NE-MRBTS-690501,4081.0,900,54420635.0,23806.0,10881077.0,5666.0,68412456.0,89271.0,324672176.0,17167.0,,71484.0,900000,894095.0,100.0,20.0,110914.0,900000,1064440.0,101.0,100.0,26.0
2025-05-06T21:00:00.000-04:00:00,NE-MRBTS-690501,4235.0,900,127043852.0,22842.0,13888431.0,6149.0,80714328.0,103373.0,906444400.0,60166.0,1.0,106191.0,900000,2756984.0,100.0,61.0,142882.0,900000,864655.0,110.0,100.0,21.0
