createAt,manageObject,M8049C0,M8049C1,M8049C2,M8049C3
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-341601,34,22356.0,1810.0,22831.0
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-341601,29,18836.0,1559.0,19444.0
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-341601,23,15654.0,4817.0,15753.0
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-341601,15,16717.0,986.0,17233.0
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-341601,12,5055.0,441.0,5434.0
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-341601,13,12783.0,700.0,13000.0
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-341601,13,26036.0,905.0,26352.0
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-341601,17,28869.0,2389.0,29192.0
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-341601,16,30281.0,1821.0,30759.0
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-341601,17,22391.0,1717.0,22863.0
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-341601,17,24583.0,1366.0,25309.0
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-341601,15,22046.0,1763.0,22626.0
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-341601,16,26421.0,1585.0,27109.0
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-341601,16,26647.0,1630.0,27264.0
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-341601,15,21955.0,5692.0,22257.0
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-341601,11,20813.0,1856.0,21079.0
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-341601,13,23003.0,1337.0,23902.0
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-341601,13,22972.0,1299.0,23563.0
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-341601,12,20864.0,762.0,21027.0
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-341601,14,22326.0,8706.0,26701.0
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-341601,15,21758.0,742.0,22119.0
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-341601,15,16737.0,2294.0,16947.0
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-341601,13,10469.0,2437.0,10679.0
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-341601,14,9270.0,3622.0,10636.0
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-341601,13,3242.0,1113.0,3832.0
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-341601,11,4682.0,1253.0,4778.0
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-341601,12,15349.0,747.0,15580.0
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-341601,10,3649.0,159.0,3728.0
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-341601,12,2512.0,179.0,2607.0
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-341601,11,3346.0,355.0,3533.0
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-341601,11,2818.0,1200.0,2881.0
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-341601,8,6696.0,1196.0,6817.0
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-341601,11,1232.0,349.0,1310.0
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-341601,11,391.0,346.0,442.0
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-341601,9,4502.0,367.0,4742.0
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-341601,8,7043.0,466.0,7171.0
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-341601,8,3740.0,177.0,3806.0
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-341601,9,3559.0,283.0,3622.0
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-341601,8,10666.0,542.0,10853.0
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-341601,11,23731.0,666.0,23959.0
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-341601,12,18777.0,922.0,19100.0
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-341601,14,14226.0,1915.0,14556.0
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-341601,22,20803.0,1885.0,21092.0
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-341601,23,19595.0,2110.0,19748.0
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-341601,28,30682.0,4625.0,31039.0
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-341601,34,19637.0,5397.0,19931.0
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-341601,33,25532.0,4547.0,26037.0
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-341601,31,28403.0,1401.0,28955.0
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-341601,34,28496.0,2973.0,30110.0
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-341601,41,28233.0,1238.0,28533.0
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-341601,36,23979.0,4393.0,24415.0
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-341601,39,24676.0,2105.0,25138.0
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-341601,38,24707.0,3729.0,25027.0
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-341601,36,28058.0,3130.0,29023.0
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-341601,32,21198.0,2147.0,21463.0
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-341601,29,22832.0,13251.0,31796.0
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-341601,28,32238.0,3357.0,32719.0
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-341601,36,18257.0,1120.0,18526.0
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-341601,31,20083.0,1232.0,20195.0
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-341601,29,14440.0,1230.0,14678.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-341601,29,17600.0,921.0,17740.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-341601,35,19209.0,3356.0,19809.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-341601,32,12104.0,2171.0,12384.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-341601,34,13982.0,1603.0,14269.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-341601,33,25778.0,2387.0,25882.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-341601,38,21487.0,1870.0,21702.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-341601,33,30964.0,1315.0,31266.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-341601,31,22398.0,2820.0,22673.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-341601,31,13512.0,2658.0,15469.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-341601,31,20658.0,1276.0,21076.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-341601,31,25586.0,3104.0,26021.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-341601,32,21820.0,3080.0,22064.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-341601,25,31814.0,8302.0,32388.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-341601,28,25146.0,987.0,26119.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-341601,22,15797.0,2722.0,16022.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-341601,13,10130.0,2039.0,10289.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-341601,17,19820.0,1628.0,20180.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-341601,14,7599.0,629.0,7810.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-341601,11,3305.0,1278.0,3839.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-341601,14,10611.0,861.0,11108.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-341601,14,5456.0,994.0,5604.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-341601,17,18780.0,2400.0,19990.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-341601,16,16935.0,1921.0,17538.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-341601,13,20460.0,4452.0,20786.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-341601,15,17549.0,2174.0,18138.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-341601,14,20919.0,2224.0,21142.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-341601,12,20727.0,1116.0,21844.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-341601,12,18319.0,1091.0,19018.0
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-341601,15,25419.0,1124.0,25900.0
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-341601,12,19099.0,890.0,19382.0
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-341601,12,19522.0,2063.0,19965.0
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-341601,11,23177.0,4587.0,23358.0
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-341601,11,4238.0,1122.0,4700.0
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-341601,12,19528.0,1836.0,20399.0
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-341601,12,20682.0,921.0,20934.0
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-341601,13,23741.0,992.0,24440.0
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-341601,12,4397.0,2452.0,5722.0
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-341601,10,30725.0,4977.0,31959.0
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-341601,7,929.0,2164.0,2212.0
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-341601,11,7627.0,2448.0,9477.0
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-341601,9,1630.0,801.0,1902.0
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-341601,8,2941.0,384.0,3002.0
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-341601,10,9704.0,291.0,9856.0
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-341601,10,5707.0,4017.0,7332.0
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-341601,8,26603.0,1648.0,27427.0
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-341601,8,3248.0,1530.0,4197.0
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-341601,7,22643.0,2039.0,22811.0
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-341601,7,264.0,4407.0,4460.0
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-341601,7,2772.0,4031.0,4101.0
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-341601,10,1545.0,4055.0,4126.0
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-341601,7,13781.0,4492.0,14131.0
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-341601,8,10467.0,1613.0,11133.0
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-341601,9,26072.0,2178.0,26448.0
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-341601,8,17921.0,2721.0,18527.0
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-341601,16,14844.0,946.0,15063.0
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-341601,17,23045.0,2496.0,23438.0
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-341601,17,14895.0,1301.0,15224.0
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-341601,24,30245.0,1076.0,30669.0
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-341601,24,28880.0,3084.0,29388.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-341601,27,32173.0,2978.0,32763.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-341601,28,21541.0,9250.0,21838.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-341601,31,17082.0,9436.0,17331.0
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-341601,28,18257.0,9711.0,18523.0
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-341601,29,20285.0,13220.0,20597.0
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-341601,28,26640.0,6048.0,26966.0
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-341601,29,31305.0,7347.0,31667.0
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-341601,31,28826.0,982.0,28928.0
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-341601,28,26586.0,5777.0,26745.0
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-341601,31,21290.0,2875.0,21640.0
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-341601,32,24175.0,1611.0,24816.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-341601,30,26902.0,4372.0,27596.0
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-341601,29,19223.0,1877.0,20114.0
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-341601,30,14742.0,2467.0,14995.0
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-341601,31,20541.0,7550.0,20705.0
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-341601,30,22630.0,2190.0,23798.0
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-341601,33,18291.0,5574.0,19372.0
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-341601,32,24353.0,9112.0,26317.0
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-341601,30,21770.0,1564.0,21917.0
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-341601,32,23001.0,2585.0,23369.0
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-341601,29,22377.0,2975.0,22660.0
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-341601,28,21534.0,2601.0,22017.0
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-341601,27,24798.0,7640.0,25005.0
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-341601,27,15462.0,1152.0,15889.0
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-341601,27,17695.0,1739.0,18345.0
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-621901,20,29736.0,1298.0,30033.0
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-621901,20,29664.0,2074.0,29895.0
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-621901,19,23887.0,1552.0,24508.0
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-621901,19,28299.0,3642.0,28891.0
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-621901,18,27776.0,1685.0,27833.0
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-621901,17,32375.0,4926.0,32506.0
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-621901,15,30450.0,1734.0,30639.0
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-621901,16,11052.0,1688.0,11310.0
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-621901,15,17429.0,935.0,17824.0
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-621901,12,22254.0,705.0,22329.0
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-621901,11,18596.0,2546.0,19059.0
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-621901,10,13241.0,972.0,13396.0
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-621901,11,19787.0,1325.0,19968.0
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-621901,9,24499.0,2937.0,24781.0
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-621901,10,20912.0,989.0,21176.0
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-621901,8,23181.0,6834.0,28966.0
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-621901,9,19939.0,1799.0,20155.0
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-621901,10,22633.0,2827.0,22780.0
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-621901,8,31380.0,1242.0,31639.0
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-621901,8,25489.0,1675.0,25697.0
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-621901,7,28757.0,1557.0,28931.0
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-621901,9,18530.0,1529.0,19241.0
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-621901,10,29225.0,1204.0,29437.0
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-621901,9,23943.0,1668.0,24139.0
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-621901,9,19724.0,2596.0,20525.0
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-621901,10,21396.0,1530.0,21732.0
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-621901,8,9242.0,1540.0,9655.0
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-621901,7,12316.0,356.0,12567.0
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-621901,6,1758.0,422.0,1852.0
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-621901,7,3450.0,406.0,3590.0
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-621901,7,2985.0,424.0,3150.0
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-621901,6,1579.0,323.0,1767.0
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-621901,7,13190.0,1039.0,13340.0
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-621901,7,811.0,295.0,942.0
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-621901,6,1702.0,333.0,1721.0
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-621901,6,1751.0,331.0,1872.0
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-621901,7,4210.0,449.0,4353.0
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-621901,8,1541.0,324.0,1625.0
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-621901,8,2987.0,578.0,3084.0
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-621901,9,23386.0,1268.0,23549.0
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-621901,7,1549.0,312.0,1609.0
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-621901,8,9491.0,1005.0,9756.0
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-621901,6,3914.0,560.0,3981.0
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-621901,9,13919.0,882.0,14184.0
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-621901,10,28590.0,1089.0,28758.0
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-621901,10,13453.0,1382.0,13841.0
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-621901,11,18805.0,396.0,19053.0
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-621901,10,25787.0,1693.0,26018.0
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-621901,10,23253.0,784.0,23440.0
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-621901,12,27026.0,1493.0,27144.0
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-621901,11,30336.0,890.0,30420.0
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-621901,11,31244.0,1989.0,31535.0
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-621901,11,5462.0,476.0,5504.0
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-621901,10,21373.0,1231.0,21498.0
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-621901,10,17036.0,782.0,17175.0
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-621901,11,23376.0,1317.0,23825.0
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-621901,9,29359.0,6319.0,29611.0
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-621901,7,23319.0,839.0,23628.0
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-621901,8,16785.0,571.0,16899.0
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-621901,7,2693.0,402.0,2758.0
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-621901,7,12959.0,752.0,13354.0
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-621901,7,20305.0,625.0,20631.0
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-621901,6,2932.0,258.0,3155.0
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-621901,7,16488.0,731.0,16881.0
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-621901,6,17470.0,1409.0,17608.0
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-621901,7,19220.0,950.0,19513.0
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-621901,5,13885.0,389.0,14165.0
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-621901,6,30779.0,603.0,30961.0
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-621901,6,15059.0,760.0,15149.0
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-621901,5,20502.0,666.0,20677.0
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-621901,6,25983.0,946.0,26346.0
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-621901,5,12864.0,1013.0,13267.0
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-621901,7,26896.0,814.0,27025.0
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-621901,7,25600.0,1147.0,25721.0
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-621901,6,28952.0,787.0,29263.0
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-621901,6,33423.0,1032.0,33755.0
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-621901,5,5606.0,232.0,5687.0
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-621901,5,3264.0,520.0,3359.0
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-621901,4,718.0,261.0,810.0
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-621901,5,5202.0,231.0,5434.0
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-621901,5,9897.0,490.0,10117.0
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-621901,5,8686.0,4128.0,9970.0
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-621901,5,7708.0,4773.0,9282.0
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-621901,5,7726.0,7671.0,8399.0
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-621901,7,6749.0,1463.0,6851.0
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-621901,6,11855.0,659.0,11889.0
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-621901,5,3191.0,251.0,3355.0
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-621901,8,16057.0,458.0,16154.0
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-621901,8,9688.0,516.0,9745.0
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-621901,7,3665.0,349.0,3770.0
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-621901,5,7217.0,397.0,7299.0
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-621901,6,6964.0,1122.0,7027.0
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-621901,5,6027.0,122.0,6138.0
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-621901,5,13677.0,1213.0,13775.0
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-621901,5,5365.0,1279.0,5416.0
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-621901,4,765.0,428.0,1193.0
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-621901,3,78.0,59.0,116.0
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-621901,4,869.0,460.0,1085.0
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-621901,4,243.0,120.0,308.0
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-621901,4,12255.0,1200.0,12591.0
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-621901,5,1653.0,795.0,1686.0
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-621901,5,172.0,128.0,300.0
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-621901,4,230.0,72.0,301.0
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-621901,4,2445.0,905.0,2475.0
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-621901,5,265.0,167.0,432.0
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-621901,6,137.0,112.0,195.0
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-621901,5,1804.0,100.0,1817.0
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-621901,5,116.0,115.0,231.0
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-621901,6,9689.0,787.0,9771.0
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-621901,3,104.0,48.0,152.0
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-621901,4,123.0,147.0,236.0
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-621901,4,253.0,134.0,342.0
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-621901,3,136.0,71.0,153.0
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-621901,3,128.0,49.0,177.0
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-621901,4,710.0,169.0,808.0
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-621901,5,13070.0,540.0,13453.0
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-621901,7,8942.0,612.0,9038.0
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-621901,8,18440.0,1148.0,18946.0
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-621901,8,23368.0,1496.0,23478.0
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-621901,7,22391.0,5346.0,23071.0
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-621901,12,23292.0,1714.0,23662.0
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-621901,14,29131.0,1877.0,29469.0
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-621901,17,27368.0,1218.0,28105.0
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-621901,16,23551.0,1623.0,23791.0
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-621901,16,31422.0,1754.0,31562.0
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-621901,17,28946.0,2630.0,29322.0
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-621901,15,26217.0,926.0,26633.0
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-621901,14,32172.0,1146.0,32706.0
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-621901,16,32968.0,3652.0,33722.0
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-621901,16,27366.0,6362.0,27625.0
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-621901,16,28585.0,1265.0,29162.0
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-621901,16,27908.0,1608.0,28494.0
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-621901,13,13991.0,3503.0,14113.0
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-621901,12,22284.0,1383.0,22606.0
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-621901,12,19307.0,978.0,19689.0
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-621901,14,18159.0,974.0,18744.0
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-621901,14,27487.0,1853.0,28061.0
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-621901,13,17570.0,1306.0,17908.0
