createAt,manageObject,M8018C0,M8018C1,M8018C8,M8018C9
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,2882.0,900
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-771801,4.0,6.0,3372.0,900
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,3917.0,900
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-771801,5.0,9.0,4084.0,900
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-771801,5.0,9.0,4771.0,900
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-771801,5.0,8.0,4726.0,900
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,3105.0,900
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2783.0,900
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-771801,4.0,6.0,3547.0,900
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-771801,5.0,9.0,4757.0,900
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-771801,5.0,8.0,4809.0,900
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-771801,6.0,10.0,5121.0,900
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,3768.0,900
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-771801,4.0,6.0,3438.0,900
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2776.0,900
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,3658.0,900
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,3288.0,900
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-771801,4.0,6.0,3389.0,900
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-771801,4.0,6.0,3400.0,900
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,3545.0,900
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,3840.0,900
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-771801,5.0,8.0,4801.0,900
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-771801,3.0,7.0,3061.0,900
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,2532.0,900
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,2614.0,900
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2744.0,900
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-771801,4.0,6.0,3249.0,900
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-771801,4.0,6.0,3659.0,900
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-771801,4.0,6.0,3719.0,900
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-771801,5.0,7.0,4534.0,900
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-771801,5.0,6.0,4519.0,900
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-771801,5.0,6.0,4409.0,900
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-771801,5.0,7.0,4677.0,900
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-771801,5.0,6.0,4301.0,900
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-771801,5.0,7.0,4222.0,900
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,4033.0,900
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,2475.0,900
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2756.0,900
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2412.0,900
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2483.0,900
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-771801,3.0,4.0,2325.0,900
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,2955.0,900
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2726.0,900
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2480.0,900
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2524.0,900
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,2330.0,900
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2321.0,900
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2586.0,900
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-771801,2.0,5.0,2183.0,900
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-771801,3.0,4.0,2357.0,900
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2332.0,900
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,2632.0,900
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2541.0,900
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2693.0,900
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2396.0,900
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-771801,2.0,4.0,2159.0,900
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2377.0,900
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2424.0,900
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-771801,2.0,4.0,2037.0,900
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,2656.0,900
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-771801,2.0,5.0,1924.0,900
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-771801,2.0,6.0,1567.0,900
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-771801,2.0,4.0,2060.0,900
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,2478.0,900
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-771801,2.0,4.0,1362.0,900
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-771801,2.0,4.0,1390.0,900
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2528.0,900
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,3127.0,900
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2592.0,900
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2563.0,900
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-771801,2.0,3.0,1365.0,900
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,2763.0,900
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-771801,3.0,7.0,3042.0,900
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,3553.0,900
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-771801,3.0,5.0,2927.0,900
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-771801,4.0,6.0,3245.0,900
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,3079.0,900
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,2554.0,900
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-771801,3.0,6.0,2287.0,900
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-771801,4.0,6.0,3551.0,900
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-771801,4.0,6.0,3478.0,900
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,3608.0,900
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-771801,3.0,7.0,3054.0,900
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,3667.0,900
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-771801,4.0,6.0,3651.0,900
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,3577.0,900
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-771801,5.0,8.0,4180.0,900
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-771801,4.0,6.0,3649.0,900
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-771801,5.0,7.0,4087.0,900
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,3622.0,900
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,3898.0,900
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-771801,4.0,7.0,3720.0,900
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-771801,2.0,6.0,1447.0,900
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-341601,27.0,36.0,24099.0,900
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-341601,28.0,38.0,25232.0,900
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-341601,26.0,35.0,23281.0,900
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-341601,24.0,33.0,21693.0,900
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-341601,25.0,34.0,22352.0,900
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-341601,23.0,33.0,21081.0,900
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-341601,21.0,34.0,19219.0,900
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-341601,18.0,29.0,16409.0,900
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-341601,14.0,23.0,12214.0,900
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-341601,8.0,15.0,6803.0,900
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-341601,6.0,12.0,5451.0,900
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-341601,5.0,13.0,4714.0,900
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-341601,7.0,13.0,6389.0,900
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-341601,8.0,17.0,7374.0,900
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-341601,9.0,16.0,8485.0,900
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-341601,10.0,17.0,8695.0,900
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-341601,9.0,17.0,8511.0,900
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-341601,9.0,15.0,8018.0,900
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-341601,9.0,16.0,8281.0,900
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-341601,8.0,16.0,7525.0,900
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-341601,8.0,15.0,7000.0,900
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-341601,7.0,11.0,6101.0,900
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-341601,7.0,13.0,6576.0,900
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-341601,8.0,13.0,6753.0,900
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-341601,6.0,12.0,5426.0,900
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-341601,8.0,14.0,6830.0,900
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-341601,8.0,15.0,7067.0,900
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-341601,8.0,15.0,7268.0,900
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-341601,8.0,13.0,7055.0,900
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-341601,8.0,14.0,7284.0,900
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-341601,6.0,13.0,5797.0,900
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-341601,6.0,11.0,5258.0,900
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-341601,6.0,12.0,5205.0,900
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-341601,5.0,10.0,4262.0,900
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-341601,6.0,12.0,5077.0,900
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-341601,6.0,11.0,5153.0,900
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-341601,5.0,11.0,4904.0,900
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-341601,3.0,8.0,2816.0,900
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-341601,5.0,11.0,4378.0,900
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-341601,4.0,11.0,3155.0,900
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-341601,4.0,9.0,3366.0,900
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-341601,4.0,8.0,3541.0,900
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-341601,4.0,8.0,3621.0,900
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-341601,4.0,9.0,3475.0,900
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-341601,4.0,8.0,3577.0,900
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-341601,7.0,11.0,5850.0,900
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-341601,7.0,12.0,6482.0,900
2025-05-07T06:30:00.000-03:00:00,NE-MRBTS-341601,8.0,14.0,7269.0,900
2025-05-07T07:00:00.000-03:00:00,NE-MRBTS-341601,14.0,22.0,12983.0,900
2025-05-07T07:15:00.000-03:00:00,NE-MRBTS-341601,15.0,23.0,13284.0,900
2025-05-07T07:30:00.000-03:00:00,NE-MRBTS-341601,19.0,28.0,17338.0,900
2025-05-07T08:00:00.000-03:00:00,NE-MRBTS-341601,24.0,34.0,21161.0,900
2025-05-07T08:15:00.000-03:00:00,NE-MRBTS-341601,24.0,33.0,21200.0,900
2025-05-07T08:30:00.000-03:00:00,NE-MRBTS-341601,22.0,31.0,20057.0,900
2025-05-07T09:00:00.000-03:00:00,NE-MRBTS-341601,25.0,34.0,22452.0,900
2025-05-07T09:15:00.000-03:00:00,NE-MRBTS-341601,27.0,41.0,24003.0,900
2025-05-07T09:30:00.000-03:00:00,NE-MRBTS-341601,27.0,36.0,24180.0,900
2025-05-07T10:00:00.000-03:00:00,NE-MRBTS-341601,26.0,39.0,23254.0,900
2025-05-07T10:15:00.000-03:00:00,NE-MRBTS-341601,29.0,38.0,25943.0,900
2025-05-07T10:30:00.000-03:00:00,NE-MRBTS-341601,26.0,36.0,23360.0,900
2025-05-07T11:00:00.000-03:00:00,NE-MRBTS-341601,22.0,32.0,19376.0,900
2025-05-07T11:15:00.000-03:00:00,NE-MRBTS-341601,19.0,29.0,17246.0,900
2025-05-07T11:30:00.000-03:00:00,NE-MRBTS-341601,19.0,28.0,17345.0,900
2025-05-07T12:00:00.000-03:00:00,NE-MRBTS-341601,21.0,36.0,19327.0,900
2025-05-07T12:15:00.000-03:00:00,NE-MRBTS-341601,23.0,31.0,20815.0,900
2025-05-07T12:30:00.000-03:00:00,NE-MRBTS-341601,21.0,29.0,18594.0,900
2025-05-07T13:00:00.000-03:00:00,NE-MRBTS-341601,21.0,29.0,18658.0,900
2025-05-07T13:15:00.000-03:00:00,NE-MRBTS-341601,24.0,35.0,21508.0,900
2025-05-07T13:30:00.000-03:00:00,NE-MRBTS-341601,23.0,32.0,20304.0,900
2025-05-07T14:00:00.000-03:00:00,NE-MRBTS-341601,23.0,34.0,21084.0,900
2025-05-07T14:15:00.000-03:00:00,NE-MRBTS-341601,23.0,33.0,20366.0,900
2025-05-07T14:30:00.000-03:00:00,NE-MRBTS-341601,21.0,38.0,19085.0,900
2025-05-07T15:00:00.000-03:00:00,NE-MRBTS-341601,21.0,33.0,19107.0,900
2025-05-07T15:15:00.000-03:00:00,NE-MRBTS-341601,22.0,31.0,20213.0,900
2025-05-07T15:30:00.000-03:00:00,NE-MRBTS-341601,23.0,31.0,20258.0,900
2025-05-07T16:00:00.000-03:00:00,NE-MRBTS-341601,20.0,31.0,18140.0,900
2025-05-07T16:15:00.000-03:00:00,NE-MRBTS-341601,21.0,31.0,19050.0,900
2025-05-07T16:30:00.000-03:00:00,NE-MRBTS-341601,21.0,32.0,18835.0,900
2025-05-07T17:00:00.000-03:00:00,NE-MRBTS-341601,17.0,25.0,15693.0,900
2025-05-07T17:15:00.000-03:00:00,NE-MRBTS-341601,15.0,28.0,13644.0,900
2025-05-07T17:30:00.000-03:00:00,NE-MRBTS-341601,12.0,22.0,10402.0,900
2025-05-07T18:00:00.000-03:00:00,NE-MRBTS-341601,7.0,13.0,6300.0,900
2025-05-07T18:15:00.000-03:00:00,NE-MRBTS-341601,8.0,17.0,7486.0,900
2025-05-07T18:30:00.000-03:00:00,NE-MRBTS-341601,6.0,14.0,4989.0,900
2025-05-07T19:00:00.000-03:00:00,NE-MRBTS-341601,6.0,11.0,5466.0,900
2025-05-07T19:15:00.000-03:00:00,NE-MRBTS-341601,6.0,14.0,5693.0,900
2025-05-07T19:30:00.000-03:00:00,NE-MRBTS-341601,6.0,14.0,5769.0,900
2025-05-07T20:00:00.000-03:00:00,NE-MRBTS-341601,9.0,17.0,8128.0,900
2025-05-07T20:15:00.000-03:00:00,NE-MRBTS-341601,8.0,16.0,7521.0,900
2025-05-07T20:30:00.000-03:00:00,NE-MRBTS-341601,8.0,13.0,6905.0,900
2025-05-07T21:00:00.000-03:00:00,NE-MRBTS-341601,6.0,15.0,5763.0,900
2025-05-07T21:15:00.000-03:00:00,NE-MRBTS-341601,8.0,14.0,7113.0,900
2025-05-07T21:30:00.000-03:00:00,NE-MRBTS-341601,8.0,12.0,7253.0,900
2025-05-07T22:00:00.000-03:00:00,NE-MRBTS-341601,8.0,12.0,7324.0,900
2025-05-07T22:15:00.000-03:00:00,NE-MRBTS-341601,8.0,15.0,7403.0,900
2025-05-07T22:30:00.000-03:00:00,NE-MRBTS-341601,7.0,12.0,6473.0,900
2025-05-07T23:00:00.000-03:00:00,NE-MRBTS-341601,6.0,12.0,5394.0,900
2025-05-07T23:15:00.000-03:00:00,NE-MRBTS-341601,6.0,11.0,5577.0,900
2025-05-07T23:30:00.000-03:00:00,NE-MRBTS-341601,7.0,11.0,6200.0,900
2025-05-08T00:00:00.000-03:00:00,NE-MRBTS-341601,7.0,12.0,6531.0,900
2025-05-08T00:15:00.000-03:00:00,NE-MRBTS-341601,8.0,12.0,7551.0,900
2025-05-08T00:30:00.000-03:00:00,NE-MRBTS-341601,6.0,13.0,5840.0,900
2025-05-08T01:00:00.000-03:00:00,NE-MRBTS-341601,7.0,12.0,5888.0,900
2025-05-08T01:15:00.000-03:00:00,NE-MRBTS-341601,6.0,10.0,5103.0,900
2025-05-08T01:30:00.000-03:00:00,NE-MRBTS-341601,5.0,7.0,4060.0,900
2025-05-08T02:00:00.000-03:00:00,NE-MRBTS-341601,4.0,11.0,3698.0,900
2025-05-08T02:15:00.000-03:00:00,NE-MRBTS-341601,5.0,9.0,4143.0,900
2025-05-08T02:30:00.000-03:00:00,NE-MRBTS-341601,2.0,8.0,2067.0,900
2025-05-08T03:00:00.000-03:00:00,NE-MRBTS-341601,4.0,10.0,3580.0,900
2025-05-08T03:15:00.000-03:00:00,NE-MRBTS-341601,5.0,10.0,4215.0,900
2025-05-08T03:30:00.000-03:00:00,NE-MRBTS-341601,4.0,8.0,3255.0,900
2025-05-08T04:00:00.000-03:00:00,NE-MRBTS-341601,4.0,8.0,3203.0,900
2025-05-08T04:15:00.000-03:00:00,NE-MRBTS-341601,3.0,7.0,2981.0,900
2025-05-08T04:30:00.000-03:00:00,NE-MRBTS-341601,4.0,7.0,3324.0,900
2025-05-08T05:00:00.000-03:00:00,NE-MRBTS-341601,4.0,7.0,3243.0,900
2025-05-08T05:15:00.000-03:00:00,NE-MRBTS-341601,4.0,10.0,3765.0,900
2025-05-08T05:30:00.000-03:00:00,NE-MRBTS-341601,3.0,7.0,3049.0,900
2025-05-08T06:00:00.000-03:00:00,NE-MRBTS-341601,5.0,8.0,4176.0,900
2025-05-08T06:15:00.000-03:00:00,NE-MRBTS-341601,6.0,9.0,5097.0,900
2025-05-08T06:30:00.000-03:00:00,NE-MRBTS-341601,5.0,8.0,4320.0,900
2025-05-08T07:00:00.000-03:00:00,NE-MRBTS-341601,9.0,16.0,7743.0,900
2025-05-08T07:15:00.000-03:00:00,NE-MRBTS-341601,10.0,17.0,9258.0,900
2025-05-08T07:30:00.000-03:00:00,NE-MRBTS-341601,11.0,17.0,10210.0,900
2025-05-08T08:00:00.000-03:00:00,NE-MRBTS-341601,16.0,24.0,14219.0,900
2025-05-08T08:15:00.000-03:00:00,NE-MRBTS-341601,18.0,24.0,16580.0,900
2025-05-08T08:30:00.000-03:00:00,NE-MRBTS-341601,17.0,27.0,15692.0,900
2025-05-08T09:00:00.000-03:00:00,NE-MRBTS-341601,20.0,28.0,18244.0,900
2025-05-08T09:15:00.000-03:00:00,NE-MRBTS-341601,20.0,31.0,17793.0,900
2025-05-08T09:30:00.000-03:00:00,NE-MRBTS-341601,18.0,28.0,16258.0,900
2025-05-08T10:00:00.000-03:00:00,NE-MRBTS-341601,20.0,29.0,18254.0,900
2025-05-08T10:15:00.000-03:00:00,NE-MRBTS-341601,19.0,28.0,16981.0,900
2025-05-08T10:30:00.000-03:00:00,NE-MRBTS-341601,20.0,29.0,17597.0,900
2025-05-08T11:00:00.000-03:00:00,NE-MRBTS-341601,20.0,31.0,17750.0,900
2025-05-08T11:15:00.000-03:00:00,NE-MRBTS-341601,19.0,28.0,16889.0,900
2025-05-08T11:30:00.000-03:00:00,NE-MRBTS-341601,19.0,31.0,17544.0,900
2025-05-08T12:00:00.000-03:00:00,NE-MRBTS-341601,24.0,32.0,21794.0,900
2025-05-08T12:15:00.000-03:00:00,NE-MRBTS-341601,21.0,30.0,19080.0,900
2025-05-08T12:30:00.000-03:00:00,NE-MRBTS-341601,22.0,29.0,19655.0,900
2025-05-08T13:00:00.000-03:00:00,NE-MRBTS-341601,21.0,30.0,18856.0,900
2025-05-08T13:15:00.000-03:00:00,NE-MRBTS-341601,22.0,31.0,20020.0,900
2025-05-08T13:30:00.000-03:00:00,NE-MRBTS-341601,23.0,30.0,20805.0,900
2025-05-08T14:00:00.000-03:00:00,NE-MRBTS-341601,23.0,33.0,21072.0,900
2025-05-08T14:15:00.000-03:00:00,NE-MRBTS-341601,22.0,32.0,19398.0,900
2025-05-08T14:30:00.000-03:00:00,NE-MRBTS-341601,22.0,30.0,20051.0,900
2025-05-08T15:00:00.000-03:00:00,NE-MRBTS-341601,24.0,32.0,21815.0,900
2025-05-08T15:15:00.000-03:00:00,NE-MRBTS-341601,21.0,29.0,18938.0,900
2025-05-08T15:30:00.000-03:00:00,NE-MRBTS-341601,20.0,28.0,17688.0,900
2025-05-08T16:00:00.000-03:00:00,NE-MRBTS-341601,20.0,27.0,17610.0,900
2025-05-08T16:15:00.000-03:00:00,NE-MRBTS-341601,16.0,27.0,14614.0,900
2025-05-08T16:30:00.000-03:00:00,NE-MRBTS-341601,14.0,27.0,12425.0,900
2025-05-06T15:00:00.000-03:00:00,NE-MRBTS-621901,16.0,20.0,14199.0,900
2025-05-06T15:15:00.000-03:00:00,NE-MRBTS-621901,16.0,20.0,14337.0,900
2025-05-06T15:30:00.000-03:00:00,NE-MRBTS-621901,16.0,19.0,14418.0,900
2025-05-06T16:00:00.000-03:00:00,NE-MRBTS-621901,15.0,19.0,13770.0,900
2025-05-06T16:15:00.000-03:00:00,NE-MRBTS-621901,14.0,18.0,12578.0,900
2025-05-06T16:30:00.000-03:00:00,NE-MRBTS-621901,12.0,17.0,10986.0,900
2025-05-06T17:00:00.000-03:00:00,NE-MRBTS-621901,11.0,15.0,9701.0,900
2025-05-06T17:15:00.000-03:00:00,NE-MRBTS-621901,12.0,16.0,10498.0,900
2025-05-06T17:30:00.000-03:00:00,NE-MRBTS-621901,12.0,15.0,10593.0,900
2025-05-06T18:00:00.000-03:00:00,NE-MRBTS-621901,7.0,12.0,6652.0,900
2025-05-06T18:15:00.000-03:00:00,NE-MRBTS-621901,8.0,11.0,7411.0,900
2025-05-06T18:30:00.000-03:00:00,NE-MRBTS-621901,8.0,10.0,7161.0,900
2025-05-06T19:00:00.000-03:00:00,NE-MRBTS-621901,7.0,11.0,6740.0,900
2025-05-06T19:15:00.000-03:00:00,NE-MRBTS-621901,6.0,9.0,5456.0,900
2025-05-06T19:30:00.000-03:00:00,NE-MRBTS-621901,7.0,10.0,5850.0,900
2025-05-06T20:00:00.000-03:00:00,NE-MRBTS-621901,6.0,8.0,5355.0,900
2025-05-06T20:15:00.000-03:00:00,NE-MRBTS-621901,6.0,9.0,5290.0,900
2025-05-06T20:30:00.000-03:00:00,NE-MRBTS-621901,7.0,10.0,6411.0,900
2025-05-06T21:00:00.000-03:00:00,NE-MRBTS-621901,5.0,8.0,4836.0,900
2025-05-06T21:15:00.000-03:00:00,NE-MRBTS-621901,6.0,8.0,5210.0,900
2025-05-06T21:30:00.000-03:00:00,NE-MRBTS-621901,6.0,7.0,5070.0,900
2025-05-06T22:00:00.000-03:00:00,NE-MRBTS-621901,6.0,9.0,5502.0,900
2025-05-06T22:15:00.000-03:00:00,NE-MRBTS-621901,6.0,10.0,5131.0,900
2025-05-06T22:30:00.000-03:00:00,NE-MRBTS-621901,6.0,9.0,5598.0,900
2025-05-06T23:00:00.000-03:00:00,NE-MRBTS-621901,7.0,9.0,6060.0,900
2025-05-06T23:15:00.000-03:00:00,NE-MRBTS-621901,5.0,10.0,4920.0,900
2025-05-06T23:30:00.000-03:00:00,NE-MRBTS-621901,5.0,8.0,4650.0,900
2025-05-07T00:00:00.000-03:00:00,NE-MRBTS-621901,5.0,7.0,4197.0,900
2025-05-07T00:15:00.000-03:00:00,NE-MRBTS-621901,4.0,6.0,3533.0,900
2025-05-07T00:30:00.000-03:00:00,NE-MRBTS-621901,4.0,7.0,3684.0,900
2025-05-07T01:00:00.000-03:00:00,NE-MRBTS-621901,5.0,7.0,4094.0,900
2025-05-07T01:15:00.000-03:00:00,NE-MRBTS-621901,4.0,6.0,3611.0,900
2025-05-07T01:30:00.000-03:00:00,NE-MRBTS-621901,4.0,7.0,3509.0,900
2025-05-07T02:00:00.000-03:00:00,NE-MRBTS-621901,4.0,7.0,3819.0,900
2025-05-07T02:15:00.000-03:00:00,NE-MRBTS-621901,4.0,6.0,3286.0,900
2025-05-07T02:30:00.000-03:00:00,NE-MRBTS-621901,3.0,6.0,3029.0,900
2025-05-07T03:00:00.000-03:00:00,NE-MRBTS-621901,6.0,7.0,4975.0,900
2025-05-07T03:15:00.000-03:00:00,NE-MRBTS-621901,6.0,8.0,5038.0,900
2025-05-07T03:30:00.000-03:00:00,NE-MRBTS-621901,5.0,8.0,4700.0,900
2025-05-07T04:00:00.000-03:00:00,NE-MRBTS-621901,5.0,9.0,4718.0,900
2025-05-07T04:15:00.000-03:00:00,NE-MRBTS-621901,4.0,7.0,3814.0,900
2025-05-07T04:30:00.000-03:00:00,NE-MRBTS-621901,5.0,8.0,4309.0,900
2025-05-07T05:00:00.000-03:00:00,NE-MRBTS-621901,4.0,6.0,3452.0,900
2025-05-07T05:15:00.000-03:00:00,NE-MRBTS-621901,5.0,9.0,4382.0,900
2025-05-07T05:30:00.000-03:00:00,NE-MRBTS-621901,6.0,10.0,5536.0,900
2025-05-07T06:00:00.000-03:00:00,NE-MRBTS-621901,7.0,10.0,6717.0,900
2025-05-07T06:15:00.000-03:00:00,NE-MRBTS-621901,7.0,11.0,6438.0,900
